id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula
43	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0
44	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
45	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
46	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
47	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	5.0	3.0	5.0	5.0	2.0	3.0	2.0	2.0
48	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0
49	1.0	5.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	5.0	1.0	4.0	1.0	5.0	1.0	4.0
50	5.0	18.0	5.0	5.0	14.0	18.0	14.0	14.0	7.0	18.0	7.0	7.0	24.0	18.0	24.0	24.0	5.0	18.0	5.0	7.0
51	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
52	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0
53	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
54	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
55	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
56	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
59	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0
60	1.0	6.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	6.0	1.0	3.0	1.0	6.0	1.0	3.0
61	4.0	7.0	4.0	5.0	1.0	7.0	1.0	3.0	4.0	7.0	4.0	5.0	1.0	7.0	1.0	4.0	4.0	7.0	4.0	6.0
62	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
63	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
64	2.0	5.0	2.0	2.0	2.0	5.0	2.0	2.0	2.0	5.0	2.0	2.0	2.0	5.0	2.0	2.0	2.0	5.0	2.0	2.0
65	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0
top_1_3_5_10	25_42_47_48	17_37_39_43	25_42_47_48	26_43_47_48	28_45_46_48	17_37_39_43	28_45_46_47	27_45_46_47	27_44_46_48	17_37_39_43	27_44_46_48	29_43_47_49	28_44_47_49	18_37_39_43	28_44_47_49	27_40_47_50	25_42_47_48	17_37_39_43	25_42_47_48	25_40_44_49
percent	0.455_0.764_0.855_0.873	0.309_0.673_0.709_0.782	0.455_0.764_0.855_0.873	0.473_0.782_0.855_0.873	0.509_0.818_0.836_0.873	0.309_0.673_0.709_0.782	0.509_0.818_0.836_0.855	0.491_0.818_0.836_0.855	0.491_0.800_0.836_0.873	0.309_0.673_0.709_0.782	0.491_0.800_0.836_0.873	0.527_0.782_0.855_0.891	0.509_0.800_0.855_0.891	0.327_0.673_0.709_0.782	0.509_0.800_0.855_0.891	0.491_0.727_0.855_0.909	0.455_0.764_0.855_0.873	0.309_0.673_0.709_0.782	0.455_0.764_0.855_0.873	0.455_0.727_0.800_0.891
improve_drop	0_0	5_28	1_0	3_3	0_0	5_29	1_1	2_2	0_0	5_29	1_1	4_5	0_0	6_26	1_0	3_8	0_0	5_28	1_0	4_11
