id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula
25	3.0	14.0	5.0	5.0	3.0	14.0	5.0	5.0	3.0	14.0	5.0	6.0	3.0	14.0	5.0	14.0	3.0	14.0	5.0	14.0
26	4.0	1.0	2.0	2.0	4.0	1.0	2.0	2.0	4.0	1.0	2.0	1.0	4.0	1.0	2.0	1.0	4.0	1.0	2.0	1.0
27	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
28	7.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0
29	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	1.0	15.0	14.0	1.0	20.0	20.0	20.0	20.0
30	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0
31	34.0	23.0	31.0	28.0	28.0	19.0	25.0	25.0	28.0	19.0	25.0	21.0	9.0	4.0	8.0	4.0	34.0	23.0	31.0	20.0
32	23.0	141.0	25.0	27.0	23.0	141.0	25.0	26.0	23.0	141.0	25.0	47.0	23.0	141.0	25.0	76.0	23.0	141.0	25.0	76.0
33	8.0	65.0	13.0	26.0	8.0	65.0	13.0	26.0	8.0	65.0	13.0	26.0	8.0	65.0	13.0	37.0	8.0	65.0	13.0	37.0
34	1.0	5.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	5.0	1.0	1.0
35	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0
36	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
37	2.0	18.0	2.0	4.0	2.0	18.0	4.0	4.0	2.0	18.0	4.0	4.0	16.0	18.0	16.0	16.0	2.0	18.0	2.0	16.0
38	4.0	32.0	4.0	6.0	4.0	32.0	4.0	6.0	4.0	32.0	4.0	7.0	4.0	31.0	4.0	15.0	4.0	32.0	4.0	16.0
39	14.0	48.0	15.0	18.0	14.0	48.0	15.0	18.0	14.0	48.0	15.0	27.0	14.0	48.0	15.0	32.0	14.0	48.0	15.0	32.0
40	9.0	30.0	40.0	9.0	9.0	30.0	40.0	9.0	9.0	30.0	40.0	14.0	9.0	30.0	40.0	26.0	9.0	30.0	40.0	26.0
41	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	3.0	7.0	3.0	3.0	9.0	9.0	9.0	9.0
42	2.0	59.0	4.0	19.0	2.0	59.0	4.0	19.0	2.0	59.0	4.0	19.0	2.0	59.0	4.0	31.0	2.0	59.0	4.0	31.0
43	8.0	39.0	8.0	11.0	5.0	39.0	5.0	5.0	5.0	39.0	5.0	11.0	3.0	39.0	3.0	10.0	8.0	39.0	8.0	28.0
44	70.0	2.0	4.0	13.0	70.0	2.0	4.0	12.0	70.0	2.0	4.0	13.0	70.0	2.0	4.0	12.0	70.0	2.0	4.0	12.0
45	1.0	6.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	6.0	1.0	2.0	1.0	6.0	1.0	5.0	1.0	6.0	1.0	5.0
46	3.0	21.0	4.0	5.0	2.0	21.0	2.0	2.0	3.0	21.0	3.0	4.0	1.0	21.0	1.0	2.0	3.0	21.0	4.0	12.0
47	3.0	6.0	4.0	4.0	2.0	6.0	2.0	2.0	3.0	6.0	3.0	5.0	2.0	3.0	2.0	3.0	3.0	6.0	4.0	6.0
48	12.0	36.0	49.0	15.0	12.0	36.0	49.0	15.0	12.0	36.0	49.0	25.0	12.0	36.0	49.0	32.0	12.0	36.0	49.0	32.0
49	1.0	32.0	1.0	1.0	1.0	32.0	1.0	1.0	1.0	32.0	1.0	2.0	1.0	32.0	1.0	17.0	1.0	32.0	1.0	17.0
50	5.0	2.0	3.0	3.0	5.0	2.0	3.0	3.0	5.0	2.0	3.0	2.0	5.0	2.0	3.0	2.0	5.0	2.0	3.0	2.0
51	12.0	36.0	49.0	15.0	12.0	36.0	49.0	15.0	12.0	36.0	49.0	26.0	12.0	36.0	49.0	32.0	12.0	36.0	49.0	32.0
52	2.0	20.0	2.0	3.0	2.0	20.0	2.0	3.0	2.0	20.0	2.0	3.0	2.0	20.0	2.0	12.0	2.0	20.0	2.0	12.0
53	1.0	6.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	6.0	1.0	2.0	1.0	6.0	1.0	4.0	1.0	6.0	1.0	4.0
55	1.0	8.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	8.0	1.0	2.0	1.0	8.0	1.0	5.0	1.0	8.0	1.0	5.0
56	6.0	18.0	8.0	8.0	6.0	18.0	8.0	8.0	6.0	18.0	8.0	8.0	6.0	18.0	8.0	13.0	6.0	18.0	8.0	13.0
57	6.0	16.0	6.0	8.0	6.0	16.0	6.0	8.0	6.0	16.0	6.0	8.0	6.0	16.0	6.0	9.0	6.0	16.0	6.0	9.0
58	9.0	53.0	14.0	15.0	9.0	53.0	14.0	15.0	9.0	53.0	14.0	17.0	9.0	53.0	14.0	27.0	9.0	53.0	14.0	27.0
59	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
60	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
61	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
63	2.0	1.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0
64	8.0	14.0	8.0	8.0	8.0	14.0	8.0	8.0	8.0	14.0	8.0	8.0	8.0	14.0	8.0	8.0	8.0	14.0	8.0	8.0
65	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
68	8.0	12.0	9.0	9.0	8.0	12.0	9.0	9.0	8.0	12.0	9.0	9.0	8.0	12.0	9.0	9.0	8.0	12.0	9.0	9.0
69	2.0	32.0	2.0	4.0	2.0	32.0	2.0	2.0	2.0	32.0	2.0	10.0	2.0	32.0	2.0	23.0	2.0	32.0	2.0	23.0
70	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
71	23.0	5.0	13.0	11.0	58.0	17.0	54.0	24.0	58.0	17.0	53.0	22.0	58.0	18.0	58.0	21.0	23.0	5.0	13.0	7.0
72	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
73	1.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0
74	108.0	28.0	106.0	98.0	108.0	28.0	106.0	98.0	108.0	28.0	106.0	79.0	108.0	28.0	106.0	27.0	108.0	28.0	106.0	27.0
75	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
76	5.0	44.0	5.0	6.0	4.0	44.0	4.0	5.0	4.0	44.0	4.0	9.0	4.0	44.0	4.0	22.0	5.0	44.0	5.0	23.0
78	6.0	17.0	7.0	11.0	6.0	17.0	7.0	11.0	6.0	17.0	7.0	11.0	6.0	17.0	7.0	11.0	6.0	17.0	7.0	11.0
79	9.0	3.0	9.0	6.0	9.0	3.0	9.0	9.0	9.0	3.0	9.0	3.0	9.0	3.0	9.0	3.0	9.0	3.0	9.0	3.0
80	13.0	8.0	13.0	11.0	13.0	8.0	13.0	11.0	13.0	8.0	13.0	9.0	13.0	8.0	13.0	8.0	13.0	8.0	13.0	8.0
81	6.0	5.0	6.0	5.0	6.0	5.0	6.0	5.0	6.0	5.0	6.0	5.0	6.0	5.0	6.0	5.0	6.0	5.0	6.0	5.0
82	14.0	48.0	18.0	28.0	14.0	48.0	18.0	28.0	14.0	48.0	18.0	30.0	14.0	48.0	18.0	36.0	14.0	48.0	18.0	36.0
83	3.0	48.0	4.0	20.0	3.0	48.0	4.0	20.0	3.0	48.0	4.0	22.0	3.0	48.0	4.0	28.0	3.0	48.0	4.0	28.0
84	2.0	19.0	3.0	4.0	2.0	19.0	2.0	2.0	2.0	19.0	2.0	3.0	2.0	19.0	2.0	4.0	2.0	19.0	3.0	6.0
85	15.0	10.0	15.0	12.0	15.0	10.0	15.0	12.0	15.0	10.0	15.0	10.0	15.0	10.0	15.0	9.0	15.0	10.0	15.0	9.0
86	4.0	1.0	4.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	4.0	1.0
87	27.0	47.0	30.0	36.0	27.0	47.0	30.0	36.0	27.0	47.0	30.0	39.0	27.0	47.0	30.0	42.0	27.0	47.0	30.0	42.0
88	2.0	47.0	3.0	19.0	2.0	47.0	3.0	19.0	2.0	47.0	3.0	21.0	2.0	47.0	3.0	26.0	2.0	47.0	3.0	26.0
89	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
90	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
91	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
92	3.0	2.0	2.0	3.0	3.0	2.0	2.0	3.0	3.0	2.0	2.0	3.0	3.0	2.0	2.0	3.0	3.0	2.0	2.0	3.0
93	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
94	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
95	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0
96	3.0	7.0	5.0	6.0	3.0	7.0	5.0	6.0	3.0	7.0	5.0	6.0	3.0	7.0	5.0	6.0	3.0	7.0	5.0	6.0
97	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
98	1.0	6.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	6.0	1.0	5.0	1.0	6.0	1.0	5.0
99	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
100	3.0	28.0	3.0	3.0	3.0	28.0	3.0	3.0	3.0	28.0	3.0	4.0	3.0	28.0	3.0	16.0	3.0	28.0	3.0	16.0
101	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	11.0	8.0	11.0	11.0	8.0	8.0	8.0	8.0
102	3.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	3.0	3.0	3.0
103	4.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0
104	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
105	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0
106	5.0	8.0	5.0	5.0	5.0	8.0	5.0	5.0	5.0	8.0	5.0	6.0	5.0	8.0	5.0	6.0	5.0	8.0	5.0	6.0
top_1_3_5_10	25_52_61_76	26_40_43_54	29_52_64_75	33_48_57_70	25_53_62_76	25_40_42_53	28_54_65_75	31_51_59_71	25_53_62_76	25_40_42_53	28_54_65_75	30_49_54_70	27_55_62_75	24_40_43_55	28_54_62_72	29_42_51_62	25_52_61_76	26_40_43_54	29_52_64_75	29_39_45_59
percent	0.255_0.531_0.622_0.776	0.265_0.408_0.439_0.551	0.296_0.531_0.653_0.765	0.337_0.490_0.582_0.714	0.255_0.541_0.633_0.776	0.255_0.408_0.429_0.541	0.286_0.551_0.663_0.765	0.316_0.520_0.602_0.724	0.255_0.541_0.633_0.776	0.255_0.408_0.429_0.541	0.286_0.551_0.663_0.765	0.306_0.500_0.551_0.714	0.276_0.561_0.633_0.765	0.245_0.408_0.439_0.561	0.286_0.551_0.633_0.735	0.296_0.429_0.520_0.633	0.255_0.531_0.622_0.776	0.265_0.408_0.439_0.551	0.296_0.531_0.653_0.765	0.296_0.398_0.459_0.602
improve_drop	0_0	22_48	15_25	20_33	0_0	22_49	15_24	19_29	0_0	22_49	15_24	21_40	0_0	24_52	14_25	22_44	0_0	22_48	15_25	21_44
