id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula
28	647.0	2321.0	666.0	771.0	515.0	2321.0	535.0	588.0	515.0	2321.0	535.0	751.0	16.0	2321.0	16.0	290.0	647.0	2321.0	666.0	1026.0
31	1176.0	333.0	1172.0	739.0	1176.0	333.0	1172.0	739.0	1176.0	333.0	1172.0	708.0	1176.0	333.0	1172.0	607.0	1176.0	333.0	1172.0	313.0
32	22.0	12.0	28.0	20.0	16.0	7.0	20.0	17.0	16.0	7.0	20.0	6.0	16.0	7.0	20.0	4.0	22.0	12.0	28.0	7.0
33	287.0	7.0	12.0	14.0	287.0	7.0	12.0	12.0	287.0	7.0	12.0	26.0	287.0	7.0	12.0	51.0	287.0	7.0	12.0	51.0
34	6.0	257.0	6.0	16.0	6.0	257.0	6.0	16.0	6.0	257.0	6.0	26.0	6.0	257.0	6.0	16.0	6.0	257.0	6.0	26.0
35	529.0	2.0	3.0	4.0	529.0	2.0	3.0	3.0	529.0	2.0	3.0	14.0	529.0	2.0	3.0	96.0	529.0	2.0	3.0	94.0
37	955.0	1120.0	981.0	1057.0	955.0	1120.0	981.0	1057.0	955.0	1120.0	981.0	1057.0	955.0	1120.0	981.0	1024.0	955.0	1120.0	981.0	1057.0
38	35.0	16.0	38.0	25.0	35.0	16.0	38.0	25.0	35.0	16.0	38.0	17.0	35.0	16.0	38.0	13.0	35.0	16.0	38.0	13.0
39	5.0	1.0	2.0	1.0	29.0	1.0	2.0	1.0	10.0	1.0	2.0	1.0	29.0	7.0	29.0	7.0	5.0	1.0	2.0	1.0
40	39.0	3285.0	51.0	54.0	18.0	3285.0	28.0	36.0	19.0	3285.0	29.0	47.0	14.0	3285.0	20.0	509.0	39.0	3285.0	51.0	944.0
41	355.0	445.0	390.0	586.0	331.0	439.0	364.0	579.0	331.0	439.0	364.0	484.0	314.0	432.0	346.0	391.0	355.0	445.0	390.0	406.0
42	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
43	255.0	2890.0	300.0	371.0	199.0	2890.0	243.0	328.0	199.0	2890.0	243.0	728.0	175.0	2890.0	206.0	1008.0	255.0	2890.0	300.0	1068.0
44	135.0	45.0	141.0	74.0	135.0	45.0	141.0	74.0	135.0	45.0	141.0	65.0	135.0	45.0	141.0	37.0	135.0	45.0	141.0	39.0
45	15.0	5.0	14.0	10.0	15.0	5.0	14.0	10.0	15.0	5.0	14.0	7.0	15.0	5.0	14.0	1.0	15.0	5.0	14.0	1.0
46	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
47	90.0	134.0	100.0	176.0	234.0	92.0	238.0	215.0	228.0	102.0	228.0	98.0	189.0	56.0	195.0	52.0	90.0	134.0	100.0	130.0
49	1225.0	323.0	1254.0	1006.0	778.0	219.0	788.0	661.0	851.0	242.0	869.0	410.0	84.0	28.0	90.0	25.0	1225.0	323.0	1254.0	305.0
50	29.0	8.0	33.0	23.0	13.0	5.0	16.0	11.0	23.0	7.0	28.0	6.0	13.0	5.0	16.0	2.0	29.0	8.0	33.0	10.0
51	34.0	14.0	35.0	24.0	34.0	14.0	35.0	24.0	34.0	14.0	35.0	15.0	34.0	14.0	35.0	12.0	34.0	14.0	35.0	12.0
52	5.0	769.0	9.0	11.0	5.0	769.0	9.0	11.0	5.0	769.0	9.0	12.0	5.0	769.0	9.0	79.0	5.0	769.0	9.0	171.0
53	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
54	2669.0	6.0	10.0	15.0	2030.0	1.0	1.0	6.0	2031.0	1.0	1.0	12.0	1524.0	1.0	1.0	126.0	2669.0	6.0	10.0	280.0
55	78.0	1760.0	82.0	84.0	78.0	1760.0	82.0	84.0	78.0	1760.0	82.0	94.0	78.0	1760.0	82.0	253.0	78.0	1760.0	82.0	450.0
56	32.0	4.0	10.0	11.0	28.0	9.0	30.0	25.0	28.0	8.0	27.0	13.0	1.0	3.0	3.0	3.0	32.0	4.0	10.0	6.0
57	5.0	3.0	6.0	2.0	5.0	3.0	6.0	2.0	5.0	3.0	6.0	2.0	5.0	3.0	6.0	2.0	5.0	3.0	6.0	2.0
58	3.0	1199.0	4.0	4.0	3.0	1199.0	4.0	4.0	3.0	1199.0	4.0	4.0	3.0	1199.0	4.0	84.0	3.0	1199.0	4.0	277.0
59	5674.0	27.0	76.0	127.0	5674.0	27.0	76.0	124.0	5673.0	27.0	76.0	361.0	5673.0	27.0	76.0	1122.0	5673.0	27.0	76.0	888.0
60	9.0	4809.0	16.0	31.0	4.0	4809.0	7.0	8.0	4.0	4809.0	8.0	26.0	1.0	4809.0	1.0	112.0	9.0	4809.0	16.0	1102.0
61	95.0	31.0	99.0	60.0	86.0	26.0	89.0	51.0	86.0	26.0	89.0	33.0	83.0	26.0	86.0	23.0	95.0	31.0	99.0	28.0
62	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0
63	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0
64	2501.0	3526.0	2532.0	2742.0	2501.0	3526.0	2532.0	2742.0	2500.0	3526.0	2531.0	2743.0	2500.0	3526.0	2531.0	2615.0	2500.0	3526.0	2531.0	2743.0
65	1.0	718.0	1.0	1.0	1.0	718.0	1.0	1.0	1.0	718.0	1.0	1.0	1.0	718.0	1.0	53.0	1.0	718.0	1.0	141.0
66	257.0	13.0	24.0	45.0	236.0	10.0	18.0	24.0	236.0	10.0	18.0	26.0	163.0	10.0	18.0	30.0	257.0	13.0	24.0	50.0
67	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
68	2.0	226.0	4.0	4.0	2.0	226.0	4.0	4.0	2.0	226.0	4.0	4.0	2.0	226.0	4.0	54.0	2.0	226.0	4.0	62.0
69	338.0	2742.0	371.0	451.0	158.0	2742.0	181.0	249.0	159.0	2742.0	183.0	661.0	10.0	2742.0	16.0	696.0	338.0	2742.0	371.0	1061.0
70	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
71	53.0	2676.0	61.0	88.0	50.0	2676.0	57.0	81.0	50.0	2676.0	57.0	96.0	39.0	2676.0	41.0	616.0	53.0	2676.0	61.0	749.0
72	179.0	2197.0	198.0	273.0	179.0	2197.0	198.0	273.0	179.0	2197.0	198.0	311.0	179.0	2197.0	198.0	485.0	179.0	2197.0	198.0	669.0
73	8.0	2.0	3.0	2.0	8.0	2.0	3.0	2.0	8.0	2.0	3.0	2.0	8.0	2.0	3.0	2.0	8.0	2.0	3.0	2.0
74	118.0	1697.0	126.0	141.0	46.0	1697.0	46.0	58.0	66.0	1697.0	67.0	95.0	831.0	1693.0	790.0	982.0	118.0	1697.0	126.0	378.0
75	8.0	1520.0	10.0	13.0	9.0	1520.0	9.0	13.0	9.0	1520.0	11.0	17.0	9.0	1513.0	9.0	96.0	8.0	1520.0	10.0	228.0
76	24.0	12.0	30.0	21.0	32.0	9.0	27.0	21.0	32.0	9.0	31.0	5.0	17.0	7.0	18.0	3.0	24.0	12.0	30.0	6.0
77	8.0	4.0	8.0	7.0	8.0	4.0	8.0	7.0	8.0	4.0	8.0	7.0	8.0	4.0	8.0	4.0	8.0	4.0	8.0	4.0
78	2.0	1518.0	2.0	3.0	2.0	1518.0	2.0	2.0	2.0	1518.0	2.0	3.0	2.0	1518.0	2.0	168.0	2.0	1518.0	2.0	332.0
79	40.0	1284.0	49.0	55.0	38.0	1284.0	44.0	47.0	38.0	1284.0	45.0	51.0	1336.0	1284.0	1338.0	1408.0	40.0	1284.0	49.0	343.0
80	3.0	579.0	4.0	5.0	3.0	579.0	4.0	5.0	3.0	579.0	4.0	5.0	588.0	579.0	589.0	625.0	3.0	579.0	4.0	133.0
81	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
82	1580.0	2349.0	1639.0	1756.0	267.0	2349.0	316.0	611.0	267.0	2349.0	316.0	769.0	1.0	2349.0	1.0	429.0	1580.0	2349.0	1639.0	1848.0
83	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
84	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
85	12.0	19.0	17.0	22.0	11.0	10.0	15.0	17.0	12.0	10.0	16.0	12.0	8.0	6.0	9.0	5.0	12.0	19.0	17.0	12.0
86	12.0	3636.0	18.0	24.0	2.0	3636.0	3.0	3.0	2.0	3636.0	3.0	14.0	1.0	3636.0	1.0	955.0	12.0	3636.0	18.0	1013.0
87	62.0	1531.0	67.0	83.0	62.0	1531.0	67.0	82.0	62.0	1531.0	67.0	85.0	62.0	1531.0	67.0	219.0	62.0	1531.0	67.0	383.0
89	136.0	2054.0	150.0	192.0	234.0	2054.0	243.0	270.0	235.0	2054.0	246.0	320.0	2471.0	2054.0	2469.0	2490.0	136.0	2054.0	150.0	641.0
90	1630.0	2.0	4.0	4.0	1630.0	2.0	4.0	4.0	1630.0	2.0	4.0	4.0	1614.0	2.0	4.0	105.0	1630.0	2.0	4.0	97.0
91	12.0	8.0	17.0	15.0	12.0	8.0	17.0	15.0	12.0	8.0	17.0	12.0	12.0	8.0	17.0	6.0	12.0	8.0	17.0	6.0
92	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
93	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
94	4.0	1426.0	4.0	6.0	3.0	1426.0	4.0	6.0	5.0	1426.0	6.0	13.0	2.0	1426.0	2.0	262.0	4.0	1426.0	4.0	290.0
95	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
96	24.0	2150.0	29.0	50.0	24.0	2150.0	29.0	50.0	24.0	2150.0	29.0	69.0	24.0	2150.0	29.0	437.0	24.0	2150.0	29.0	610.0
97	2.0	1274.0	2.0	4.0	2.0	1274.0	2.0	2.0	2.0	1274.0	2.0	7.0	2.0	1274.0	2.0	124.0	2.0	1274.0	2.0	276.0
98	311.0	1718.0	321.0	338.0	311.0	1718.0	321.0	338.0	311.0	1718.0	321.0	371.0	311.0	1718.0	321.0	502.0	311.0	1718.0	321.0	665.0
99	11.0	2.0	3.0	2.0	7.0	2.0	2.0	2.0	7.0	2.0	2.0	2.0	6.0	2.0	2.0	2.0	11.0	2.0	3.0	2.0
100	1.0	6.0	2.0	6.0	4.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	1172.0	182.0	1167.0	182.0	1.0	6.0	2.0	5.0
101	273.0	1.0	2.0	1.0	273.0	1.0	2.0	2.0	273.0	1.0	2.0	1.0	273.0	1.0	2.0	10.0	273.0	1.0	2.0	8.0
102	1862.0	549.0	1909.0	1676.0	1862.0	549.0	1909.0	1676.0	1862.0	549.0	1909.0	1477.0	1862.0	549.0	1909.0	515.0	1862.0	549.0	1909.0	515.0
103	630.0	2902.0	679.0	764.0	512.0	2902.0	536.0	575.0	513.0	2902.0	537.0	772.0	9.0	2902.0	10.0	228.0	630.0	2902.0	679.0	1219.0
104	6.0	4.0	7.0	4.0	6.0	4.0	7.0	4.0	6.0	4.0	7.0	4.0	6.0	4.0	7.0	4.0	6.0	4.0	7.0	4.0
105	10.0	3.0	11.0	4.0	10.0	3.0	11.0	11.0	10.0	3.0	11.0	4.0	10.0	3.0	11.0	4.0	10.0	3.0	11.0	4.0
106	15.0	6.0	17.0	4.0	27.0	10.0	33.0	11.0	16.0	6.0	19.0	4.0	2038.0	385.0	2037.0	1770.0	15.0	6.0	17.0	4.0
107	8.0	2859.0	13.0	16.0	8.0	2859.0	13.0	16.0	8.0	2859.0	13.0	22.0	8.0	2859.0	13.0	453.0	8.0	2859.0	13.0	745.0
109	7.0	444.0	10.0	13.0	7.0	444.0	10.0	12.0	7.0	444.0	10.0	14.0	7.0	444.0	10.0	84.0	7.0	444.0	10.0	87.0
110	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
111	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
112	95.0	3627.0	113.0	117.0	76.0	3627.0	92.0	98.0	79.0	3627.0	96.0	106.0	55.0	3627.0	67.0	1073.0	95.0	3627.0	113.0	1172.0
113	14.0	3.0	8.0	3.0	14.0	3.0	8.0	3.0	14.0	3.0	8.0	2.0	14.0	3.0	8.0	2.0	14.0	3.0	8.0	2.0
114	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
115	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0
116	13.0	7.0	16.0	13.0	8.0	4.0	9.0	9.0	8.0	4.0	9.0	1.0	3.0	1.0	1.0	1.0	13.0	7.0	16.0	2.0
118	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
119	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
120	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
121	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
122	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0
123	34.0	1050.0	39.0	44.0	34.0	1050.0	39.0	44.0	34.0	1050.0	39.0	61.0	34.0	1050.0	39.0	161.0	34.0	1050.0	39.0	275.0
124	3.0	1710.0	4.0	8.0	3.0	1710.0	4.0	8.0	3.0	1710.0	4.0	12.0	3.0	1710.0	4.0	132.0	3.0	1710.0	4.0	370.0
125	158.0	60.0	169.0	141.0	158.0	60.0	169.0	141.0	158.0	60.0	169.0	91.0	158.0	60.0	169.0	49.0	158.0	60.0	169.0	49.0
126	1.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0
127	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
128	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	3.0	1.0	2.0	2.0	4.0	1.0	2.0	2.0	4.0
129	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
130	234.0	38.0	150.0	145.0	234.0	38.0	150.0	145.0	234.0	38.0	150.0	110.0	234.0	38.0	150.0	45.0	234.0	38.0	150.0	45.0
131	142.0	10.0	22.0	21.0	130.0	8.0	16.0	15.0	130.0	8.0	16.0	15.0	87.0	5.0	11.0	16.0	142.0	10.0	22.0	25.0
132	11.0	2.0	12.0	3.0	11.0	2.0	12.0	3.0	11.0	2.0	12.0	2.0	11.0	2.0	12.0	1.0	11.0	2.0	12.0	1.0
133	91.0	287.0	108.0	147.0	91.0	287.0	108.0	147.0	91.0	287.0	108.0	161.0	91.0	287.0	108.0	147.0	91.0	287.0	108.0	161.0
top_1_3_5_10	6_16_24_35	7_20_24_33	5_19_27_39	11_20_30_36	5_18_25_37	9_22_27_37	7_22_30_41	8_24_31_38	5_18_25_38	9_22_26_37	7_21_29_40	13_22_31_36	8_20_24_39	9_21_26_34	11_24_29_41	11_18_24_27	6_16_24_35	7_20_24_33	5_19_27_39	9_16_22_29
percent	0.049_0.131_0.197_0.287	0.057_0.164_0.197_0.270	0.041_0.156_0.221_0.320	0.090_0.164_0.246_0.295	0.041_0.148_0.205_0.303	0.074_0.180_0.221_0.303	0.057_0.180_0.246_0.336	0.066_0.197_0.254_0.311	0.041_0.148_0.205_0.311	0.074_0.180_0.213_0.303	0.057_0.172_0.238_0.328	0.107_0.180_0.254_0.295	0.066_0.164_0.197_0.320	0.074_0.172_0.213_0.279	0.090_0.197_0.238_0.336	0.090_0.148_0.197_0.221	0.049_0.131_0.197_0.287	0.057_0.164_0.197_0.270	0.041_0.156_0.221_0.320	0.074_0.131_0.180_0.238
improve_drop	0_0	44_49	24_61	42_46	0_0	47_45	25_57	41_44	0_0	46_45	25_58	44_42	0_0	50_42	28_49	47_45	0_0	44_49	24_61	44_49
