id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula
1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	4.0
2	17.0	17.0	18.0	22.0	20.0	18.0	21.0	25.0	20.0	18.0	21.0	25.0	44.0	24.0	44.0	47.0	17.0	17.0	18.0	21.0
3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4	2.0	2.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	3.0	2.0	2.0	2.0	18.0
5	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0
6	14.0	12.0	14.0	14.0	14.0	12.0	14.0	14.0	14.0	12.0	14.0	14.0	3.0	2.0	3.0	2.0	14.0	12.0	14.0	12.0
7	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
8	2.0	6.0	2.0	2.0	2.0	6.0	2.0	2.0	2.0	6.0	2.0	3.0	2.0	6.0	2.0	5.0	2.0	6.0	2.0	5.0
9	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0
10	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
11	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
12	6.0	56.0	6.0	7.0	6.0	56.0	6.0	6.0	6.0	56.0	6.0	9.0	6.0	56.0	6.0	24.0	6.0	56.0	6.0	25.0
13	4.0	6.0	6.0	3.0	4.0	6.0	6.0	6.0	4.0	6.0	6.0	3.0	4.0	6.0	6.0	3.0	4.0	6.0	6.0	3.0
14	7.0	1.0	7.0	1.0	10.0	2.0	10.0	2.0	7.0	1.0	7.0	1.0	58.0	23.0	58.0	52.0	7.0	1.0	7.0	1.0
15	10.0	146.0	11.0	11.0	10.0	146.0	11.0	11.0	10.0	146.0	11.0	11.0	10.0	146.0	11.0	95.0	10.0	146.0	11.0	96.0
16	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0
17	2.0	6.0	2.0	2.0	2.0	6.0	2.0	2.0	2.0	6.0	2.0	2.0	2.0	6.0	2.0	4.0	2.0	6.0	2.0	4.0
18	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0
19	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	73.0	37.0	73.0	73.0	1.0	1.0	1.0	1.0
20	5.0	2.0	5.0	5.0	5.0	2.0	5.0	5.0	5.0	2.0	5.0	5.0	5.0	2.0	5.0	2.0	5.0	2.0	5.0	2.0
21	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0
22	2.0	2.0	2.0	1.0	5.0	3.0	5.0	4.0	1.0	1.0	1.0	1.0	12.0	6.0	12.0	12.0	2.0	2.0	2.0	1.0
23	3.0	28.0	3.0	3.0	3.0	28.0	3.0	3.0	3.0	28.0	3.0	3.0	3.0	28.0	3.0	16.0	3.0	28.0	3.0	19.0
24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25	2.0	3.0	3.0	1.0	24.0	15.0	25.0	22.0	13.0	10.0	15.0	9.0	517.0	262.0	514.0	517.0	2.0	3.0	3.0	1.0
