id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula
1	6.0	4.0	7.0	4.0	4.0	3.0	4.0	3.0	4.0	3.0	4.0	1.0	4.0	3.0	4.0	1.0	6.0	4.0	7.0	2.0
2	3.0	455.0	4.0	20.0	3.0	455.0	4.0	18.0	3.0	455.0	4.0	32.0	3.0	455.0	4.0	206.0	3.0	455.0	4.0	244.0
5	10.0	6.0	9.0	7.0	10.0	6.0	9.0	7.0	10.0	6.0	9.0	6.0	10.0	6.0	9.0	4.0	10.0	6.0	9.0	4.0
6	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	7.0	18.0	23.0	16.0	1.0	2.0	2.0	1.0
7	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
8	10.0	7.0	11.0	7.0	10.0	7.0	11.0	7.0	10.0	7.0	11.0	7.0	10.0	7.0	11.0	4.0	10.0	7.0	11.0	4.0
9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10	27.0	15.0	26.0	19.0	30.0	16.0	29.0	20.0	30.0	16.0	29.0	16.0	517.0	146.0	484.0	151.0	27.0	15.0	24.0	13.0
11	167.0	115.0	179.0	114.0	146.0	99.0	154.0	98.0	146.0	99.0	154.0	98.0	119.0	86.0	127.0	78.0	167.0	115.0	178.0	104.0
13	47.0	37.0	52.0	45.0	47.0	37.0	53.0	45.0	47.0	37.0	49.0	51.0	47.0	37.0	49.0	127.0	47.0	37.0	49.0	123.0
14	3.0	9.0	10.0	7.0	1.0	3.0	3.0	2.0	2.0	4.0	4.0	3.0	1.0	2.0	2.0	1.0	3.0	9.0	10.0	6.0
16	5.0	5.0	6.0	4.0	2.0	3.0	3.0	2.0	2.0	3.0	4.0	3.0	2.0	2.0	3.0	2.0	5.0	5.0	6.0	3.0
17	3.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0
18	472.0	209.0	478.0	315.0	472.0	209.0	478.0	315.0	472.0	209.0	477.0	230.0	472.0	209.0	477.0	204.0	472.0	209.0	477.0	205.0
19	2.0	456.0	2.0	2.0	2.0	456.0	2.0	2.0	2.0	456.0	2.0	3.0	2.0	456.0	2.0	209.0	2.0	456.0	2.0	249.0
