id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula
1	6.0	1100.0	6.0	6.0	4.0	1100.0	4.0	4.0	4.0	1100.0	4.0	5.0	4.0	1100.0	4.0	11.0	6.0	1100.0	6.0	34.0
2	3.0	342.0	3.0	3.0	3.0	342.0	3.0	3.0	3.0	342.0	3.0	3.0	3.0	342.0	3.0	12.0	3.0	342.0	3.0	20.0
3	4.0	472.0	4.0	4.0	4.0	472.0	4.0	4.0	4.0	472.0	4.0	4.0	4.0	472.0	4.0	18.0	4.0	472.0	4.0	18.0
5	10.0	366.0	10.0	10.0	10.0	366.0	10.0	10.0	10.0	366.0	10.0	11.0	10.0	366.0	10.0	12.0	10.0	366.0	10.0	19.0
6	1.0	490.0	1.0	1.0	1.0	490.0	1.0	1.0	1.0	490.0	1.0	1.0	7.0	490.0	7.0	22.0	1.0	490.0	1.0	17.0
7	1.0	144.0	1.0	1.0	1.0	144.0	1.0	1.0	1.0	144.0	1.0	1.0	1.0	144.0	1.0	4.0	1.0	144.0	1.0	4.0
8	10.0	295.0	10.0	10.0	10.0	295.0	10.0	10.0	10.0	295.0	10.0	11.0	10.0	295.0	10.0	11.0	10.0	295.0	10.0	17.0
9	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0
10	27.0	322.0	27.0	27.0	30.0	322.0	30.0	30.0	30.0	322.0	30.0	31.0	517.0	322.0	517.0	519.0	27.0	322.0	27.0	36.0
11	167.0	454.0	171.0	177.0	146.0	454.0	150.0	156.0	146.0	454.0	150.0	162.0	119.0	454.0	123.0	135.0	167.0	454.0	171.0	183.0
12	93.0	465.0	93.0	93.0	93.0	465.0	93.0	93.0	93.0	465.0	93.0	93.0	93.0	465.0	93.0	99.0	93.0	465.0	93.0	106.0
13	47.0	772.0	47.0	47.0	47.0	772.0	47.0	47.0	47.0	772.0	47.0	48.0	47.0	772.0	47.0	62.0	47.0	772.0	47.0	69.0
14	3.0	519.0	3.0	3.0	1.0	519.0	1.0	1.0	2.0	519.0	2.0	2.0	1.0	519.0	1.0	6.0	3.0	519.0	3.0	9.0
15	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
16	5.0	725.0	5.0	5.0	2.0	725.0	2.0	2.0	2.0	725.0	2.0	2.0	2.0	725.0	2.0	16.0	5.0	725.0	5.0	27.0
17	3.0	467.0	3.0	3.0	3.0	467.0	3.0	3.0	3.0	467.0	3.0	3.0	3.0	467.0	3.0	15.0	3.0	467.0	3.0	22.0
18	472.0	457.0	474.0	479.0	472.0	457.0	474.0	479.0	472.0	457.0	474.0	479.0	472.0	457.0	474.0	477.0	472.0	457.0	474.0	479.0
19	2.0	340.0	2.0	2.0	2.0	340.0	2.0	2.0	2.0	340.0	2.0	2.0	2.0	340.0	2.0	11.0	2.0	340.0	2.0	17.0
20	1.0	302.0	1.0	1.0	1.0	302.0	1.0	1.0	1.0	302.0	1.0	1.0	1.0	302.0	1.0	2.0	1.0	302.0	1.0	9.0
21	2.0	324.0	2.0	2.0	2.0	324.0	2.0	2.0	2.0	324.0	2.0	2.0	2.0	324.0	2.0	5.0	2.0	324.0	2.0	12.0
22	2.0	324.0	2.0	2.0	2.0	324.0	2.0	2.0	2.0	324.0	2.0	2.0	2.0	324.0	2.0	5.0	2.0	324.0	2.0	12.0
23	1.0	253.0	1.0	1.0	1.0	253.0	1.0	1.0	1.0	253.0	1.0	1.0	1.0	253.0	1.0	3.0	1.0	253.0	1.0	9.0
24	1.0	283.0	1.0	1.0	1.0	283.0	1.0	1.0	1.0	283.0	1.0	1.0	1.0	283.0	1.0	3.0	1.0	283.0	1.0	10.0
25	19.0	335.0	19.0	19.0	19.0	335.0	19.0	19.0	19.0	335.0	19.0	19.0	19.0	335.0	19.0	27.0	19.0	335.0	19.0	32.0
26	8.0	789.0	8.0	8.0	5.0	789.0	5.0	5.0	5.0	789.0	5.0	5.0	4.0	789.0	4.0	12.0	8.0	789.0	8.0	24.0
27	3.0	10.0	3.0	3.0	2.0	10.0	2.0	2.0	2.0	10.0	2.0	2.0	5.0	10.0	5.0	6.0	3.0	10.0	3.0	4.0
28	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
29	9.0	939.0	9.0	9.0	8.0	939.0	8.0	8.0	8.0	939.0	8.0	9.0	7.0	939.0	7.0	16.0	9.0	939.0	9.0	24.0
30	14.0	429.0	14.0	14.0	8.0	429.0	8.0	8.0	9.0	429.0	9.0	10.0	5.0	429.0	5.0	17.0	14.0	429.0	14.0	26.0
31	332.0	297.0	334.0	337.0	332.0	297.0	334.0	337.0	332.0	297.0	334.0	337.0	332.0	297.0	334.0	336.0	332.0	297.0	334.0	337.0
32	4.0	410.0	4.0	4.0	4.0	410.0	4.0	4.0	4.0	410.0	4.0	4.0	4.0	410.0	4.0	10.0	4.0	410.0	4.0	13.0
33	2.0	506.0	3.0	3.0	2.0	506.0	3.0	3.0	2.0	506.0	3.0	3.0	2.0	506.0	3.0	13.0	2.0	506.0	3.0	20.0
34	3.0	15.0	3.0	3.0	3.0	15.0	3.0	3.0	3.0	15.0	3.0	6.0	3.0	15.0	3.0	3.0	3.0	15.0	3.0	6.0
35	1.0	485.0	1.0	1.0	1.0	485.0	1.0	1.0	1.0	485.0	1.0	1.0	1.0	485.0	1.0	12.0	1.0	485.0	1.0	19.0
37	156.0	219.0	157.0	162.0	156.0	219.0	157.0	162.0	156.0	219.0	157.0	163.0	156.0	219.0	157.0	162.0	156.0	219.0	157.0	163.0
