id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula
1	6.0	4.0	7.0	7.0	4.0	3.0	4.0	4.0	4.0	3.0	4.0	5.0	4.0	3.0	4.0	2.0	6.0	4.0	7.0	4.0
2	3.0	455.0	4.0	4.0	3.0	455.0	4.0	4.0	3.0	455.0	4.0	4.0	3.0	455.0	4.0	32.0	3.0	455.0	4.0	37.0
5	10.0	6.0	9.0	8.0	10.0	6.0	9.0	8.0	10.0	6.0	9.0	8.0	10.0	6.0	9.0	4.0	10.0	6.0	9.0	4.0
6	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	7.0	18.0	23.0	10.0	1.0	2.0	2.0	3.0
7	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
8	10.0	7.0	11.0	11.0	10.0	7.0	11.0	11.0	10.0	7.0	11.0	13.0	10.0	7.0	11.0	6.0	10.0	7.0	11.0	6.0
9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10	27.0	15.0	26.0	27.0	30.0	16.0	29.0	30.0	30.0	16.0	29.0	31.0	517.0	146.0	485.0	434.0	27.0	15.0	24.0	16.0
11	167.0	115.0	179.0	117.0	146.0	99.0	155.0	102.0	146.0	99.0	155.0	97.0	119.0	86.0	127.0	63.0	167.0	115.0	180.0	90.0
13	47.0	37.0	54.0	52.0	47.0	37.0	54.0	52.0	47.0	37.0	54.0	57.0	47.0	37.0	49.0	239.0	47.0	37.0	49.0	239.0
14	3.0	9.0	3.0	3.0	1.0	3.0	1.0	1.0	2.0	4.0	2.0	2.0	1.0	2.0	2.0	1.0	3.0	9.0	10.0	6.0
16	5.0	5.0	6.0	3.0	2.0	3.0	4.0	2.0	2.0	3.0	4.0	1.0	2.0	2.0	3.0	1.0	5.0	5.0	6.0	2.0
17	3.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0
18	472.0	209.0	479.0	400.0	472.0	209.0	479.0	400.0	472.0	209.0	479.0	372.0	472.0	209.0	479.0	395.0	472.0	209.0	479.0	327.0
19	2.0	456.0	2.0	2.0	2.0	456.0	2.0	2.0	2.0	456.0	2.0	2.0	2.0	456.0	2.0	34.0	2.0	456.0	2.0	38.0
20	1.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0
21	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0
22	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0
23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25	19.0	13.0	20.0	17.0	19.0	13.0	20.0	17.0	19.0	13.0	20.0	12.0	19.0	13.0	19.0	11.0	19.0	13.0	19.0	11.0
26	8.0	1059.0	10.0	12.0	5.0	1059.0	5.0	6.0	5.0	1059.0	5.0	7.0	4.0	1059.0	4.0	180.0	8.0	1059.0	9.0	276.0
27	3.0	11.0	3.0	3.0	2.0	11.0	2.0	2.0	2.0	11.0	2.0	2.0	5.0	11.0	5.0	5.0	3.0	11.0	3.0	3.0
28	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
31	332.0	140.0	339.0	272.0	332.0	140.0	339.0	272.0	332.0	140.0	339.0	251.0	332.0	140.0	339.0	270.0	332.0	140.0	339.0	239.0
32	4.0	1.0	4.0	4.0	4.0	1.0	4.0	4.0	4.0	1.0	4.0	4.0	4.0	1.0	1.0	2.0	4.0	1.0	1.0	2.0
33	2.0	4.0	4.0	2.0	2.0	4.0	4.0	2.0	2.0	4.0	4.0	2.0	2.0	4.0	4.0	1.0	2.0	4.0	4.0	1.0
34	3.0	2.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	2.0
35	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
37	156.0	94.0	181.0	148.0	156.0	94.0	181.0	148.0	156.0	95.0	182.0	128.0	156.0	95.0	182.0	132.0	156.0	95.0	182.0	119.0
38	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	9.0
39	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
40	16.0	1.0	1.0	2.0	10.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	16.0	1.0	1.0	5.0
41	3.0	3.0	3.0	4.0	12.0	10.0	12.0	13.0	12.0	10.0	12.0	16.0	89.0	60.0	90.0	46.0	3.0	3.0	3.0	28.0
42	2.0	68.0	3.0	3.0	2.0	68.0	3.0	3.0	2.0	68.0	3.0	3.0	2.0	68.0	3.0	7.0	2.0	68.0	3.0	7.0
43	79.0	26.0	85.0	95.0	61.0	25.0	67.0	75.0	61.0	25.0	67.0	87.0	49.0	19.0	26.0	76.0	79.0	26.0	35.0	88.0
44	46.0	24.0	48.0	36.0	46.0	24.0	48.0	36.0	46.0	24.0	48.0	30.0	46.0	24.0	48.0	30.0	46.0	24.0	48.0	25.0
45	7.0	4.0	6.0	7.0	7.0	4.0	6.0	7.0	7.0	4.0	6.0	5.0	7.0	4.0	6.0	1.0	7.0	4.0	6.0	1.0
46	3.0	2.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	2.0	2.0	2.0
47	19.0	18.0	23.0	14.0	48.0	34.0	51.0	44.0	45.0	29.0	45.0	42.0	44.0	29.0	46.0	25.0	19.0	18.0	23.0	14.0
49	44.0	31.0	46.0	52.0	155.0	74.0	155.0	136.0	159.0	76.0	160.0	116.0	19.0	8.0	18.0	7.0	44.0	31.0	45.0	85.0
50	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0
51	11.0	10.0	13.0	11.0	11.0	10.0	13.0	11.0	11.0	10.0	13.0	11.0	11.0	10.0	12.0	8.0	11.0	10.0	13.0	7.0
52	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	5.0	3.0	3.0	3.0	5.0	3.0	3.0	3.0	5.0
53	3.0	434.0	4.0	6.0	3.0	434.0	4.0	5.0	3.0	434.0	4.0	8.0	3.0	434.0	4.0	47.0	3.0	434.0	4.0	60.0
54	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0
55	25.0	403.0	25.0	26.0	25.0	403.0	25.0	26.0	25.0	403.0	25.0	26.0	25.0	403.0	25.0	57.0	25.0	403.0	25.0	59.0
56	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	1.0
57	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0
58	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
59	27.0	17.0	31.0	32.0	27.0	17.0	31.0	32.0	27.0	17.0	31.0	39.0	27.0	17.0	30.0	317.0	27.0	17.0	30.0	340.0
60	7.0	19.0	7.0	9.0	4.0	19.0	4.0	4.0	4.0	19.0	5.0	5.0	1.0	86.0	1.0	9.0	7.0	19.0	23.0	6.0
61	21.0	9.0	21.0	19.0	21.0	9.0	21.0	19.0	21.0	9.0	21.0	17.0	21.0	9.0	20.0	7.0	21.0	9.0	20.0	7.0
62	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
63	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
64	239.0	770.0	245.0	252.0	239.0	770.0	245.0	252.0	239.0	770.0	245.0	271.0	239.0	770.0	245.0	337.0	239.0	770.0	245.0	341.0
65	1.0	4.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	4.0	4.0	4.0	1.0	4.0	4.0	4.0
66	8.0	9.0	12.0	12.0	5.0	6.0	7.0	7.0	5.0	6.0	7.0	7.0	5.0	6.0	6.0	12.0	8.0	9.0	12.0	15.0
67	14.0	10.0	15.0	11.0	14.0	10.0	15.0	11.0	14.0	10.0	15.0	11.0	14.0	10.0	14.0	5.0	14.0	10.0	14.0	5.0
68	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
69	60.0	35.0	62.0	67.0	30.0	22.0	33.0	34.0	31.0	24.0	35.0	31.0	1.0	1.0	1.0	1.0	60.0	35.0	60.0	36.0
70	110.0	72.0	119.0	87.0	77.0	53.0	83.0	57.0	77.0	53.0	82.0	53.0	32.0	25.0	35.0	13.0	110.0	72.0	117.0	48.0
71	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	1.0	2.0	2.0	1.0	2.0	1.0
72	36.0	473.0	40.0	51.0	36.0	473.0	40.0	51.0	36.0	473.0	40.0	67.0	36.0	473.0	38.0	107.0	36.0	473.0	38.0	113.0
73	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
74	4.0	3.0	4.0	6.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	2.0	244.0	67.0	224.0	197.0	4.0	3.0	4.0	4.0
75	3.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	2.0
76	4.0	3.0	4.0	4.0	5.0	3.0	5.0	5.0	5.0	3.0	5.0	4.0	8.0	5.0	7.0	1.0	4.0	3.0	3.0	1.0
77	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
78	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
79	12.0	12.0	14.0	10.0	10.0	10.0	11.0	9.0	10.0	11.0	12.0	8.0	344.0	116.0	343.0	115.0	12.0	12.0	13.0	8.0
80	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	166.0	61.0	166.0	101.0	1.0	1.0	1.0	1.0
81	6.0	3.0	7.0	7.0	6.0	3.0	7.0	7.0	6.0	3.0	7.0	7.0	6.0	3.0	7.0	7.0	6.0	3.0	7.0	7.0
82	395.0	544.0	401.0	426.0	89.0	544.0	100.0	93.0	89.0	544.0	99.0	125.0	1.0	544.0	1.0	1.0	395.0	544.0	401.0	434.0
83	3.0	5.0	3.0	3.0	3.0	5.0	3.0	3.0	3.0	5.0	3.0	3.0	3.0	5.0	3.0	3.0	3.0	5.0	3.0	3.0
