id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula
1	6.0	4.0	7.0	4.0	4.0	3.0	4.0	3.0	4.0	3.0	4.0	2.0	4.0	3.0	4.0	2.0	6.0	4.0	7.0	3.0
2	3.0	435.0	4.0	5.0	3.0	435.0	4.0	5.0	3.0	435.0	4.0	12.0	3.0	435.0	4.0	138.0	3.0	435.0	4.0	204.0
4	28.0	20.0	29.0	22.0	24.0	17.0	24.0	21.0	24.0	17.0	24.0	21.0	20.0	16.0	20.0	17.0	28.0	20.0	29.0	18.0
5	10.0	5.0	9.0	6.0	10.0	5.0	9.0	6.0	10.0	5.0	9.0	4.0	10.0	5.0	9.0	3.0	10.0	5.0	9.0	3.0
6	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	7.0	18.0	8.0	13.0	1.0	2.0	2.0	2.0
7	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
8	10.0	7.0	11.0	9.0	10.0	7.0	11.0	9.0	10.0	7.0	11.0	8.0	10.0	7.0	11.0	6.0	10.0	7.0	11.0	6.0
9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10	27.0	17.0	27.0	24.0	30.0	17.0	30.0	28.0	30.0	17.0	30.0	19.0	517.0	146.0	517.0	283.0	27.0	17.0	27.0	15.0
11	167.0	107.0	177.0	103.0	146.0	91.0	155.0	84.0	146.0	91.0	155.0	78.0	119.0	79.0	128.0	62.0	167.0	107.0	177.0	85.0
13	47.0	37.0	54.0	73.0	47.0	37.0	54.0	72.0	47.0	37.0	54.0	86.0	47.0	37.0	54.0	190.0	47.0	37.0	54.0	187.0
14	3.0	9.0	3.0	5.0	1.0	3.0	1.0	1.0	2.0	4.0	2.0	3.0	1.0	2.0	1.0	1.0	3.0	9.0	3.0	6.0
16	5.0	5.0	6.0	3.0	2.0	3.0	4.0	2.0	2.0	3.0	4.0	2.0	2.0	2.0	3.0	1.0	5.0	5.0	6.0	2.0
17	3.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	1.0	3.0	3.0	3.0	1.0	3.0	3.0	3.0	1.0
18	472.0	174.0	473.0	337.0	472.0	174.0	473.0	337.0	472.0	174.0	473.0	293.0	472.0	174.0	473.0	198.0	472.0	174.0	473.0	169.0
19	2.0	438.0	2.0	2.0	2.0	438.0	2.0	2.0	2.0	438.0	2.0	2.0	2.0	438.0	2.0	145.0	2.0	438.0	2.0	214.0
20	1.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0
21	2.0	1.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0
22	2.0	1.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0
23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25	19.0	17.0	20.0	21.0	19.0	17.0	20.0	21.0	19.0	17.0	20.0	22.0	19.0	17.0	20.0	14.0	19.0	17.0	20.0	14.0
28	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
top_1_3_5_10	6_12_13_16	6_9_12_14	4_11_12_15	8_11_14_16	7_13_14_16	6_12_13_14	5_11_14_15	6_13_14_16	6_13_14_16	6_11_13_14	4_11_14_15	9_13_14_15	6_12_13_16	6_11_12_13	5_11_13_15	10_12_12_13	6_12_13_16	6_9_12_14	4_11_12_15	8_12_12_14
percent	0.261_0.522_0.565_0.696	0.261_0.391_0.522_0.609	0.174_0.478_0.522_0.652	0.348_0.478_0.609_0.696	0.304_0.565_0.609_0.696	0.261_0.522_0.565_0.609	0.217_0.478_0.609_0.652	0.261_0.565_0.609_0.696	0.261_0.565_0.609_0.696	0.261_0.478_0.565_0.609	0.174_0.478_0.609_0.652	0.391_0.565_0.609_0.652	0.261_0.522_0.565_0.696	0.261_0.478_0.522_0.565	0.217_0.478_0.565_0.652	0.435_0.522_0.522_0.565	0.261_0.522_0.565_0.696	0.261_0.391_0.522_0.609	0.174_0.478_0.522_0.652	0.348_0.522_0.522_0.609
improve_drop	0_0	11_5	1_11	11_4	0_0	11_6	1_9	8_4	0_0	11_6	1_9	10_4	0_0	11_5	1_9	12_4	0_0	11_5	1_11	12_5
