id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula
19	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	73.0	25.0	73.0	25.0	1.0	1.0	1.0	1.0
20	5.0	8.0	5.0	6.0	5.0	8.0	5.0	6.0	5.0	8.0	5.0	6.0	5.0	8.0	5.0	7.0	5.0	8.0	5.0	7.0
21	2.0	1.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0
22	2.0	1.0	2.0	1.0	5.0	2.0	5.0	2.0	1.0	1.0	1.0	1.0	12.0	6.0	12.0	10.0	2.0	1.0	2.0	1.0
23	3.0	27.0	3.0	3.0	3.0	27.0	3.0	3.0	3.0	27.0	3.0	3.0	3.0	27.0	3.0	18.0	3.0	27.0	3.0	18.0
24	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	2.0	1.0	3.0	1.0	2.0
25	2.0	2.0	2.0	1.0	24.0	10.0	24.0	16.0	13.0	6.0	14.0	6.0	517.0	185.0	517.0	189.0	2.0	2.0	2.0	1.0
26	53.0	29.0	55.0	46.0	22.0	14.0	22.0	22.0	22.0	14.0	22.0	19.0	22.0	14.0	22.0	14.0	53.0	29.0	55.0	50.0
top_1_3_5_10	5_18_20_23	11_16_20_22	5_18_20_22	13_20_20_22	8_16_19_22	11_15_19_22	8_16_19_21	11_18_19_21	9_17_19_22	12_15_19_22	9_17_19_21	13_19_19_22	7_16_18_20	9_13_16_19	7_16_18_19	8_16_16_18	5_18_20_23	11_16_20_22	5_18_20_22	12_18_18_22
percent	0.192_0.692_0.769_0.885	0.423_0.615_0.769_0.846	0.192_0.692_0.769_0.846	0.500_0.769_0.769_0.846	0.308_0.615_0.731_0.846	0.423_0.577_0.731_0.846	0.308_0.615_0.731_0.808	0.423_0.692_0.731_0.808	0.346_0.654_0.731_0.846	0.462_0.577_0.731_0.846	0.346_0.654_0.731_0.808	0.500_0.731_0.731_0.846	0.269_0.615_0.692_0.769	0.346_0.500_0.615_0.731	0.269_0.615_0.692_0.731	0.308_0.615_0.615_0.692	0.192_0.692_0.769_0.885	0.423_0.615_0.769_0.846	0.192_0.692_0.769_0.846	0.462_0.692_0.692_0.846
improve_drop	0_0	10_7	0_2	11_3	0_0	9_7	0_1	7_3	0_0	8_7	0_2	10_4	0_0	10_7	0_1	12_8	0_0	10_7	0_2	13_8
