id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula	ori_StatisticalDebugging	pred_StatisticalDebugging	predWithReplace_StatisticalDebugging	tot_StatisticalDebugging	ori_OriginalStatisticalDebugging	pred_OriginalStatisticalDebugging	predWithReplace_OriginalStatisticalDebugging	tot_OriginalStatisticalDebugging
34	3.0	1.0	3.0	3.0	3.0	1.0	3.0	3.0	3.0	1.0	3.0	1.0	3.0	1.0	3.0	1.0	3.0	1.0	3.0	1.0	6.0	1.0	1.0	1.0	6.0	6.0	6.0	6.0
35	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	183.0	1.0	1.0	1.0	183.0	183.0	183.0	183.0
36	42.0	41.0	51.0	26.0	42.0	41.0	51.0	32.0	42.0	41.0	51.0	20.0	42.0	41.0	51.0	12.0	42.0	41.0	51.0	13.0	342.0	52.0	52.0	52.0	342.0	342.0	342.0	342.0
37	156.0	84.0	159.0	124.0	156.0	84.0	159.0	124.0	156.0	85.0	159.0	117.0	156.0	85.0	159.0	79.0	156.0	85.0	159.0	80.0	71.0	46.0	46.0	46.0	71.0	71.0	71.0	71.0
38	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	35.0	1.0	1.0	1.0	35.0	35.0	35.0	35.0
39	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0
40	16.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	16.0	1.0	1.0	2.0	171.0	1.0	1.0	1.0	171.0	1.0	1.0	1.0
41	3.0	3.0	3.0	6.0	12.0	10.0	12.0	18.0	12.0	10.0	12.0	18.0	89.0	56.0	94.0	49.0	3.0	3.0	3.0	21.0	171.0	3.0	3.0	3.0	171.0	57.0	57.0	57.0
42	2.0	64.0	3.0	3.0	2.0	64.0	3.0	3.0	2.0	64.0	3.0	3.0	2.0	64.0	3.0	7.0	2.0	64.0	3.0	40.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
43	79.0	26.0	35.0	43.0	61.0	25.0	32.0	37.0	61.0	25.0	32.0	44.0	49.0	19.0	26.0	57.0	79.0	26.0	35.0	72.0	186.0	25.0	25.0	25.0	186.0	17.0	17.0	17.0
44	46.0	18.0	45.0	27.0	46.0	18.0	45.0	27.0	46.0	18.0	45.0	23.0	46.0	18.0	45.0	17.0	46.0	18.0	45.0	18.0	37.0	30.0	30.0	30.0	37.0	37.0	37.0	37.0
45	7.0	4.0	6.0	5.0	7.0	4.0	6.0	5.0	7.0	4.0	6.0	4.0	7.0	4.0	6.0	1.0	7.0	4.0	6.0	1.0	105.0	4.0	4.0	4.0	105.0	105.0	105.0	105.0
46	3.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	2.0	2.0	2.0	17.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0
47	19.0	10.0	22.0	6.0	48.0	23.0	49.0	37.0	45.0	21.0	45.0	21.0	44.0	23.0	45.0	21.0	19.0	10.0	22.0	6.0	121.0	202.0	202.0	202.0	121.0	189.0	189.0	189.0
48	18.0	13.0	18.0	30.0	18.0	13.0	18.0	30.0	18.0	13.0	18.0	29.0	18.0	13.0	18.0	46.0	18.0	13.0	18.0	43.0	165.0	11.0	11.0	11.0	165.0	165.0	165.0	165.0
49	44.0	33.0	48.0	62.0	155.0	72.0	156.0	112.0	159.0	74.0	160.0	83.0	19.0	8.0	19.0	7.0	44.0	33.0	48.0	70.0	167.0	28.0	28.0	28.0	167.0	39.0	39.0	39.0
50	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	79.0	1.0	1.0	1.0	79.0	4.0	4.0	4.0
51	11.0	7.0	11.0	9.0	11.0	7.0	11.0	9.0	11.0	7.0	11.0	8.0	11.0	7.0	11.0	6.0	11.0	7.0	11.0	6.0	36.0	29.0	29.0	29.0	36.0	36.0	36.0	36.0
52	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	3.0	3.0	3.0	5.0	3.0	3.0	3.0	5.0	40.0	3.0	3.0	3.0	40.0	40.0	40.0	40.0
53	3.0	423.0	5.0	8.0	3.0	423.0	5.0	8.0	3.0	423.0	5.0	11.0	3.0	423.0	5.0	105.0	3.0	423.0	5.0	206.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
54	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	219.0	4.0	4.0	4.0	219.0	3.0	3.0	3.0
55	25.0	393.0	25.0	27.0	25.0	393.0	25.0	27.0	25.0	393.0	25.0	32.0	25.0	393.0	25.0	106.0	25.0	393.0	25.0	206.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
56	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	1.0	24.0	2.0	2.0	2.0	24.0	2.0	2.0	2.0
57	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	32.0	1.0	1.0	1.0	32.0	32.0	32.0	32.0
58	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	72.0	1.0	1.0	1.0	72.0	72.0	72.0	72.0
59	27.0	17.0	31.0	50.0	27.0	17.0	31.0	49.0	27.0	17.0	31.0	123.0	27.0	17.0	31.0	364.0	27.0	17.0	31.0	320.0	302.0	10.0	10.0	10.0	302.0	302.0	302.0	302.0
60	7.0	19.0	7.0	8.0	4.0	19.0	4.0	5.0	4.0	19.0	5.0	8.0	1.0	74.0	1.0	60.0	7.0	19.0	7.0	6.0	259.0	18.0	18.0	18.0	259.0	276.0	276.0	276.0
61	21.0	9.0	21.0	17.0	21.0	9.0	21.0	17.0	21.0	9.0	21.0	12.0	21.0	9.0	21.0	7.0	21.0	9.0	21.0	7.0	74.0	5.0	5.0	5.0	74.0	4.0	4.0	4.0
62	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0
63	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0
64	239.0	761.0	247.0	287.0	239.0	761.0	247.0	287.0	239.0	761.0	247.0	310.0	239.0	761.0	247.0	440.0	239.0	761.0	247.0	527.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
65	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	37.0	1.0	1.0	1.0	37.0	37.0	37.0	37.0
66	8.0	9.0	12.0	16.0	5.0	6.0	6.0	9.0	5.0	6.0	6.0	11.0	5.0	6.0	6.0	10.0	8.0	9.0	12.0	13.0	104.0	5.0	5.0	5.0	104.0	5.0	5.0	5.0
67	14.0	10.0	15.0	12.0	14.0	10.0	15.0	12.0	14.0	10.0	15.0	10.0	14.0	10.0	15.0	5.0	14.0	10.0	15.0	5.0	91.0	12.0	12.0	12.0	91.0	91.0	91.0	91.0
68	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	15.0	2.0	2.0	2.0	15.0	15.0	15.0	15.0
69	60.0	35.0	62.0	52.0	30.0	22.0	33.0	24.0	31.0	24.0	35.0	23.0	1.0	1.0	1.0	1.0	60.0	35.0	62.0	32.0	176.0	48.0	48.0	48.0	176.0	18.0	18.0	18.0
70	110.0	70.0	116.0	82.0	77.0	52.0	82.0	53.0	77.0	52.0	82.0	46.0	32.0	25.0	35.0	16.0	110.0	70.0	116.0	60.0	173.0	307.0	307.0	307.0	173.0	304.0	304.0	304.0
71	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	158.0	1.0	1.0	1.0	158.0	1.0	1.0	1.0
72	36.0	463.0	39.0	70.0	36.0	463.0	39.0	70.0	36.0	463.0	39.0	79.0	36.0	463.0	39.0	148.0	36.0	463.0	39.0	244.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
73	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	36.0	1.0	1.0	1.0	36.0	36.0	36.0	36.0
74	2.0	4.0	5.0	2.0	1.0	7.0	1.0	1.0	1.0	5.0	1.0	1.0	8.0	132.0	138.0	123.0	2.0	4.0	5.0	2.0	86.0	2.0	2.0	2.0	86.0	2.0	2.0	2.0
75	2.0	2.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	2.0	73.0	2.0	2.0	2.0	73.0	86.0	86.0	86.0
76	4.0	3.0	4.0	1.0	5.0	3.0	5.0	4.0	5.0	3.0	5.0	1.0	8.0	5.0	9.0	1.0	4.0	3.0	4.0	1.0	95.0	4.0	4.0	4.0	95.0	4.0	4.0	4.0
77	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	34.0	1.0	1.0	1.0	34.0	34.0	34.0	34.0
78	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0	2.0	2.0	5.0	1.0	2.0	2.0	1.0	82.0	1.0	1.0	1.0	82.0	1.0	1.0	1.0
79	12.0	12.0	14.0	11.0	10.0	10.0	11.0	8.0	10.0	11.0	12.0	8.0	344.0	106.0	345.0	106.0	12.0	12.0	14.0	9.0	76.0	132.0	132.0	132.0	76.0	126.0	126.0	126.0
80	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	166.0	51.0	166.0	51.0	1.0	1.0	1.0	1.0	33.0	1.0	1.0	1.0	33.0	49.0	49.0	49.0
81	6.0	3.0	7.0	6.0	6.0	3.0	7.0	6.0	6.0	3.0	7.0	4.0	6.0	3.0	7.0	2.0	6.0	3.0	7.0	2.0	13.0	6.0	6.0	6.0	13.0	13.0	13.0	13.0
82	395.0	540.0	404.0	464.0	89.0	540.0	98.0	222.0	89.0	540.0	98.0	300.0	1.0	540.0	1.0	186.0	395.0	540.0	404.0	502.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
83	3.0	5.0	3.0	3.0	3.0	5.0	3.0	3.0	3.0	5.0	3.0	3.0	3.0	5.0	3.0	3.0	3.0	5.0	3.0	3.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
84	9.0	46.0	10.0	13.0	9.0	46.0	10.0	13.0	9.0	46.0	10.0	33.0	9.0	46.0	10.0	10.0	9.0	46.0	10.0	33.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
85	4.0	4.0	5.0	5.0	3.0	2.0	3.0	2.0	3.0	3.0	4.0	1.0	2.0	1.0	2.0	1.0	4.0	4.0	5.0	1.0	88.0	4.0	4.0	4.0	88.0	1.0	1.0	1.0
86	8.0	754.0	8.0	10.0	2.0	754.0	2.0	2.0	2.0	754.0	2.0	8.0	1.0	754.0	1.0	387.0	8.0	754.0	8.0	401.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
87	12.0	7.0	12.0	10.0	12.0	7.0	12.0	10.0	12.0	7.0	12.0	8.0	12.0	7.0	12.0	6.0	12.0	7.0	12.0	6.0	72.0	9.0	9.0	9.0	72.0	72.0	72.0	72.0
88	3.0	2.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	2.0	3.0	2.0	225.0	4.0	4.0	4.0	225.0	4.0	4.0	4.0
89	22.0	12.0	23.0	20.0	23.0	12.0	23.0	19.0	23.0	12.0	23.0	15.0	21.0	11.0	21.0	11.0	22.0	12.0	23.0	8.0	113.0	27.0	27.0	27.0	113.0	25.0	25.0	25.0
90	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	160.0	1.0	1.0	1.0	160.0	1.0	1.0	1.0
91	4.0	4.0	5.0	5.0	4.0	4.0	5.0	5.0	4.0	4.0	5.0	4.0	4.0	4.0	5.0	4.0	4.0	4.0	5.0	4.0	71.0	2.0	2.0	2.0	71.0	71.0	71.0	71.0
92	5.0	3.0	5.0	5.0	5.0	3.0	5.0	5.0	5.0	3.0	5.0	3.0	5.0	3.0	5.0	2.0	5.0	3.0	5.0	2.0	76.0	3.0	3.0	3.0	76.0	76.0	76.0	76.0
93	5.0	3.0	5.0	5.0	5.0	3.0	5.0	5.0	5.0	3.0	5.0	3.0	5.0	3.0	5.0	2.0	5.0	3.0	5.0	2.0	76.0	3.0	3.0	3.0	76.0	76.0	76.0	76.0
94	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	159.0	1.0	123.0	1.0	1.0	1.0	1.0	83.0	144.0	144.0	144.0	83.0	142.0	142.0	142.0
95	28.0	24.0	32.0	44.0	27.0	23.0	31.0	35.0	27.0	23.0	31.0	37.0	21.0	19.0	25.0	39.0	28.0	24.0	32.0	52.0	172.0	17.0	17.0	17.0	172.0	13.0	13.0	13.0
96	9.0	1.0	2.0	3.0	9.0	1.0	2.0	3.0	9.0	1.0	2.0	4.0	9.0	1.0	2.0	6.0	9.0	1.0	2.0	6.0	141.0	1.0	1.0	1.0	141.0	141.0	141.0	141.0
97	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	61.0	1.0	1.0	1.0	61.0	61.0	61.0	61.0
98	9.0	6.0	9.0	12.0	9.0	6.0	9.0	12.0	9.0	6.0	9.0	13.0	9.0	6.0	9.0	16.0	9.0	6.0	9.0	16.0	92.0	6.0	6.0	6.0	92.0	92.0	92.0	92.0
99	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	68.0	3.0	3.0	3.0	68.0	3.0	3.0	3.0
100	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	53.0	3.0	3.0	3.0	53.0	3.0	3.0	3.0
101	81.0	1.0	2.0	1.0	81.0	1.0	2.0	2.0	81.0	1.0	2.0	1.0	81.0	1.0	2.0	4.0	81.0	1.0	2.0	3.0	165.0	1.0	1.0	1.0	165.0	162.0	165.0	162.0
102	519.0	226.0	525.0	476.0	519.0	226.0	525.0	476.0	519.0	226.0	525.0	436.0	519.0	226.0	525.0	203.0	519.0	226.0	525.0	203.0	236.0	406.0	407.0	406.0	236.0	235.0	236.0	235.0
103	57.0	29.0	60.0	30.0	57.0	29.0	60.0	40.0	57.0	29.0	60.0	26.0	3.0	3.0	4.0	3.0	57.0	29.0	60.0	19.0	164.0	55.0	55.0	55.0	164.0	33.0	33.0	33.0
104	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	2.0	2.0	2.0	11.0	11.0	11.0	11.0
105	2.0	1.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	64.0	1.0	1.0	1.0	64.0	64.0	64.0	64.0
106	6.0	5.0	6.0	3.0	12.0	8.0	13.0	9.0	8.0	5.0	8.0	3.0	333.0	107.0	335.0	108.0	6.0	5.0	6.0	3.0	102.0	59.0	59.0	59.0	102.0	48.0	48.0	48.0
107	5.0	4.0	7.0	6.0	5.0	4.0	7.0	8.0	5.0	4.0	7.0	6.0	5.0	4.0	7.0	6.0	5.0	4.0	7.0	6.0	147.0	4.0	4.0	4.0	147.0	147.0	147.0	147.0
108	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	120.0	1.0	1.0	1.0	120.0	120.0	120.0	120.0
109	6.0	57.0	6.0	6.0	6.0	57.0	6.0	6.0	6.0	57.0	6.0	6.0	6.0	57.0	6.0	35.0	6.0	57.0	6.0	36.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
110	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	84.0	1.0	1.0	1.0	84.0	1.0	1.0	1.0
111	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
112	26.0	18.0	26.0	26.0	22.0	16.0	23.0	24.0	23.0	17.0	24.0	22.0	18.0	11.0	18.0	16.0	26.0	18.0	26.0	28.0	212.0	16.0	16.0	16.0	212.0	8.0	8.0	8.0
113	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	89.0	1.0	1.0	1.0	89.0	89.0	89.0	89.0
114	27.0	23.0	29.0	23.0	27.0	23.0	29.0	23.0	27.0	23.0	29.0	23.0	27.0	23.0	29.0	17.0	27.0	23.0	29.0	17.0	128.0	49.0	49.0	49.0	128.0	128.0	128.0	128.0
115	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	163.0	1.0	1.0	1.0	163.0	1.0	1.0	1.0
