id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula	ori_StatisticalDebugging	pred_StatisticalDebugging	predWithReplace_StatisticalDebugging	tot_StatisticalDebugging	ori_OriginalStatisticalDebugging	pred_OriginalStatisticalDebugging	predWithReplace_OriginalStatisticalDebugging	tot_OriginalStatisticalDebugging
33	2.0	516.0	2.0	2.0	2.0	516.0	2.0	2.0	2.0	516.0	2.0	2.0	2.0	516.0	2.0	21.0	2.0	516.0	2.0	39.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
34	3.0	15.0	3.0	3.0	3.0	15.0	3.0	3.0	3.0	15.0	3.0	5.0	3.0	15.0	3.0	3.0	3.0	15.0	3.0	5.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
35	1.0	493.0	1.0	1.0	1.0	493.0	1.0	1.0	1.0	493.0	1.0	1.0	1.0	493.0	1.0	17.0	1.0	493.0	1.0	36.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
36	42.0	949.0	42.0	44.0	42.0	949.0	42.0	44.0	42.0	949.0	42.0	45.0	42.0	949.0	42.0	76.0	42.0	949.0	42.0	96.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
37	156.0	226.0	159.0	175.0	156.0	226.0	159.0	175.0	156.0	226.0	159.0	176.0	156.0	226.0	159.0	166.0	156.0	226.0	159.0	176.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
38	1.0	139.0	1.0	1.0	1.0	139.0	1.0	1.0	1.0	139.0	1.0	2.0	1.0	139.0	1.0	6.0	1.0	139.0	1.0	21.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
39	1.0	26.0	1.0	1.0	1.0	26.0	1.0	1.0	1.0	26.0	1.0	1.0	1.0	26.0	1.0	1.0	1.0	26.0	1.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
40	16.0	543.0	16.0	16.0	10.0	543.0	10.0	10.0	11.0	543.0	11.0	11.0	6.0	543.0	6.0	37.0	16.0	543.0	16.0	54.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
41	3.0	468.0	3.0	3.0	12.0	468.0	12.0	12.0	12.0	468.0	12.0	12.0	89.0	468.0	90.0	121.0	3.0	468.0	3.0	40.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
42	2.0	49.0	2.0	2.0	2.0	49.0	2.0	2.0	2.0	49.0	2.0	3.0	2.0	49.0	2.0	4.0	2.0	49.0	2.0	11.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
43	79.0	497.0	80.0	81.0	61.0	497.0	62.0	63.0	61.0	497.0	62.0	71.0	49.0	497.0	50.0	85.0	79.0	497.0	80.0	114.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
44	46.0	145.0	49.0	63.0	46.0	145.0	49.0	63.0	46.0	145.0	49.0	63.0	46.0	145.0	49.0	50.0	46.0	145.0	49.0	63.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
45	7.0	357.0	7.0	7.0	7.0	357.0	7.0	7.0	7.0	357.0	7.0	7.0	7.0	357.0	7.0	15.0	7.0	357.0	7.0	36.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
46	3.0	50.0	3.0	3.0	1.0	50.0	1.0	1.0	1.0	50.0	1.0	1.0	1.0	50.0	1.0	2.0	3.0	50.0	3.0	4.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
47	19.0	429.0	20.0	34.0	48.0	429.0	50.0	61.0	45.0	429.0	45.0	63.0	44.0	429.0	46.0	86.0	19.0	429.0	20.0	70.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
48	18.0	450.0	18.0	20.0	18.0	450.0	18.0	20.0	18.0	450.0	18.0	24.0	18.0	450.0	18.0	33.0	18.0	450.0	18.0	50.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
49	44.0	516.0	44.0	53.0	155.0	516.0	155.0	155.0	159.0	516.0	159.0	164.0	19.0	516.0	19.0	54.0	44.0	516.0	44.0	86.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
50	1.0	292.0	1.0	1.0	1.0	292.0	1.0	1.0	1.0	292.0	1.0	1.0	1.0	292.0	1.0	30.0	1.0	292.0	1.0	31.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
51	11.0	135.0	13.0	13.0	11.0	135.0	13.0	13.0	11.0	135.0	13.0	27.0	11.0	135.0	13.0	16.0	11.0	135.0	13.0	30.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
52	3.0	143.0	3.0	3.0	3.0	143.0	3.0	3.0	3.0	143.0	3.0	3.0	3.0	143.0	3.0	7.0	3.0	143.0	3.0	24.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
53	3.0	334.0	3.0	3.0	3.0	334.0	3.0	3.0	3.0	334.0	3.0	3.0	3.0	334.0	3.0	11.0	3.0	334.0	3.0	30.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
54	2.0	591.0	2.0	2.0	1.0	591.0	1.0	1.0	1.0	591.0	1.0	1.0	1.0	591.0	1.0	38.0	2.0	591.0	2.0	44.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
55	25.0	313.0	25.0	25.0	25.0	313.0	25.0	25.0	25.0	313.0	25.0	28.0	25.0	313.0	25.0	37.0	25.0	313.0	25.0	56.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
56	2.0	100.0	2.0	2.0	2.0	100.0	2.0	2.0	2.0	100.0	2.0	2.0	1.0	100.0	1.0	5.0	2.0	100.0	2.0	7.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
57	2.0	119.0	2.0	2.0	2.0	119.0	2.0	2.0	2.0	119.0	2.0	2.0	2.0	119.0	2.0	4.0	2.0	119.0	2.0	20.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
58	1.0	251.0	1.0	1.0	1.0	251.0	1.0	1.0	1.0	251.0	1.0	1.0	1.0	251.0	1.0	4.0	1.0	251.0	1.0	25.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
59	27.0	849.0	27.0	29.0	27.0	849.0	27.0	29.0	27.0	849.0	27.0	32.0	27.0	849.0	27.0	56.0	27.0	849.0	27.0	74.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
60	7.0	767.0	7.0	7.0	4.0	767.0	4.0	4.0	4.0	767.0	4.0	4.0	1.0	767.0	1.0	18.0	7.0	767.0	7.0	47.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
61	21.0	264.0	21.0	21.0	21.0	264.0	21.0	21.0	21.0	264.0	21.0	21.0	21.0	264.0	21.0	47.0	21.0	264.0	21.0	47.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
62	1.0	8.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	8.0	1.0	2.0	1.0	8.0	1.0	2.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
63	1.0	8.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	8.0	1.0	2.0	1.0	8.0	1.0	2.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
64	239.0	583.0	239.0	239.0	239.0	583.0	239.0	239.0	239.0	583.0	239.0	239.0	239.0	583.0	239.0	255.0	239.0	583.0	239.0	271.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
65	1.0	126.0	1.0	1.0	1.0	126.0	1.0	1.0	1.0	126.0	1.0	1.0	1.0	126.0	1.0	4.0	1.0	126.0	1.0	19.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
66	8.0	282.0	8.0	8.0	5.0	282.0	5.0	5.0	5.0	282.0	5.0	5.0	5.0	282.0	5.0	20.0	8.0	282.0	8.0	30.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
67	14.0	305.0	14.0	14.0	14.0	305.0	14.0	14.0	14.0	305.0	14.0	14.0	14.0	305.0	14.0	20.0	14.0	305.0	14.0	37.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
68	2.0	31.0	2.0	2.0	2.0	31.0	2.0	2.0	2.0	31.0	2.0	2.0	2.0	31.0	2.0	7.0	2.0	31.0	2.0	7.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
69	60.0	443.0	60.0	62.0	30.0	443.0	30.0	33.0	31.0	443.0	31.0	37.0	1.0	443.0	1.0	32.0	60.0	443.0	60.0	90.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
70	110.0	445.0	114.0	127.0	77.0	445.0	78.0	89.0	77.0	445.0	78.0	106.0	32.0	445.0	32.0	58.0	110.0	445.0	114.0	145.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
71	2.0	454.0	2.0	2.0	2.0	454.0	2.0	2.0	2.0	454.0	2.0	2.0	1.0	454.0	1.0	30.0	2.0	454.0	2.0	35.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
72	36.0	363.0	37.0	39.0	36.0	363.0	37.0	39.0	36.0	363.0	37.0	39.0	36.0	363.0	37.0	45.0	36.0	363.0	37.0	62.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
73	2.0	122.0	2.0	2.0	2.0	122.0	2.0	2.0	2.0	122.0	2.0	2.0	2.0	122.0	2.0	4.0	2.0	122.0	2.0	18.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
74	2.0	252.0	3.0	4.0	1.0	252.0	1.0	1.0	1.0	252.0	1.0	1.0	1.0	252.0	1.0	21.0	2.0	252.0	3.0	24.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
75	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	12.0	18.0	18.0	18.0	12.0	12.0	12.0	12.0
76	4.0	314.0	4.0	4.0	5.0	314.0	5.0	5.0	5.0	314.0	5.0	5.0	8.0	314.0	8.0	31.0	4.0	314.0	4.0	29.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
77	2.0	117.0	2.0	2.0	2.0	117.0	2.0	2.0	2.0	117.0	2.0	2.0	2.0	117.0	2.0	4.0	2.0	117.0	2.0	18.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
78	1.0	249.0	1.0	1.0	1.0	249.0	1.0	1.0	1.0	249.0	1.0	1.0	1.0	249.0	1.0	11.0	1.0	249.0	1.0	25.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
79	12.0	247.0	12.0	12.0	10.0	247.0	10.0	10.0	10.0	247.0	10.0	11.0	344.0	247.0	344.0	348.0	12.0	247.0	12.0	32.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
80	1.0	120.0	1.0	1.0	1.0	120.0	1.0	1.0	1.0	120.0	1.0	2.0	166.0	120.0	166.0	168.0	1.0	120.0	1.0	17.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
81	6.0	33.0	6.0	8.0	6.0	33.0	6.0	8.0	6.0	33.0	6.0	14.0	6.0	33.0	6.0	8.0	6.0	33.0	6.0	14.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
82	395.0	400.0	395.0	403.0	89.0	400.0	91.0	94.0	89.0	400.0	91.0	103.0	1.0	400.0	1.0	6.0	395.0	400.0	395.0	416.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
83	3.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
84	9.0	36.0	9.0	10.0	9.0	36.0	9.0	10.0	9.0	36.0	9.0	16.0	9.0	36.0	9.0	9.0	9.0	36.0	9.0	16.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
85	4.0	284.0	4.0	4.0	3.0	284.0	3.0	3.0	3.0	284.0	3.0	3.0	2.0	284.0	2.0	19.0	4.0	284.0	4.0	24.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
86	8.0	574.0	8.0	8.0	2.0	574.0	2.0	2.0	2.0	574.0	2.0	2.0	1.0	574.0	1.0	40.0	8.0	574.0	8.0	47.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
87	12.0	244.0	12.0	12.0	12.0	244.0	12.0	12.0	12.0	244.0	12.0	13.0	12.0	244.0	12.0	20.0	12.0	244.0	12.0	35.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
88	3.0	665.0	3.0	3.0	2.0	665.0	2.0	2.0	2.0	665.0	2.0	2.0	2.0	665.0	2.0	26.0	3.0	665.0	3.0	36.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
89	22.0	340.0	22.0	24.0	23.0	340.0	23.0	23.0	23.0	340.0	23.0	25.0	21.0	340.0	21.0	52.0	22.0	340.0	22.0	55.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
90	1.0	416.0	1.0	1.0	1.0	416.0	1.0	1.0	1.0	416.0	1.0	1.0	1.0	416.0	1.0	33.0	1.0	416.0	1.0	33.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
91	4.0	238.0	4.0	4.0	4.0	238.0	4.0	4.0	4.0	238.0	4.0	4.0	4.0	238.0	4.0	17.0	4.0	238.0	4.0	32.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
92	5.0	242.0	5.0	5.0	5.0	242.0	5.0	5.0	5.0	242.0	5.0	5.0	5.0	242.0	5.0	16.0	5.0	242.0	5.0	33.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
93	5.0	242.0	5.0	5.0	5.0	242.0	5.0	5.0	5.0	242.0	5.0	5.0	5.0	242.0	5.0	16.0	5.0	242.0	5.0	33.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
94	1.0	271.0	1.0	1.0	1.0	271.0	1.0	1.0	1.0	271.0	1.0	1.0	1.0	271.0	1.0	25.0	1.0	271.0	1.0	30.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
95	28.0	474.0	28.0	29.0	27.0	474.0	27.0	27.0	27.0	474.0	27.0	32.0	21.0	474.0	21.0	49.0	28.0	474.0	28.0	62.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
96	9.0	367.0	9.0	10.0	9.0	367.0	9.0	10.0	9.0	367.0	9.0	11.0	9.0	367.0	9.0	20.0	9.0	367.0	9.0	38.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
97	1.0	212.0	1.0	1.0	1.0	212.0	1.0	1.0	1.0	212.0	1.0	2.0	1.0	212.0	1.0	6.0	1.0	212.0	1.0	23.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
98	9.0	282.0	9.0	9.0	9.0	282.0	9.0	9.0	9.0	282.0	9.0	10.0	9.0	282.0	9.0	19.0	9.0	282.0	9.0	35.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
99	2.0	230.0	2.0	2.0	1.0	230.0	1.0	1.0	1.0	230.0	1.0	1.0	1.0	230.0	1.0	21.0	2.0	230.0	2.0	22.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100	1.0	185.0	1.0	1.0	1.0	185.0	1.0	1.0	1.0	185.0	1.0	1.0	1.0	185.0	1.0	19.0	1.0	185.0	1.0	21.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
101	81.0	495.0	81.0	83.0	81.0	495.0	81.0	83.0	81.0	495.0	81.0	83.0	81.0	495.0	81.0	101.0	81.0	495.0	81.0	116.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
102	519.0	651.0	521.0	522.0	519.0	651.0	521.0	522.0	519.0	651.0	521.0	531.0	519.0	651.0	521.0	535.0	519.0	651.0	521.0	551.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
103	57.0	455.0	58.0	58.0	57.0	455.0	58.0	58.0	57.0	455.0	58.0	59.0	3.0	455.0	3.0	22.0	57.0	455.0	58.0	85.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
104	1.0	28.0	1.0	1.0	1.0	28.0	1.0	1.0	1.0	28.0	1.0	1.0	1.0	28.0	1.0	1.0	1.0	28.0	1.0	2.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
105	2.0	217.0	2.0	2.0	2.0	217.0	2.0	2.0	2.0	217.0	2.0	2.0	2.0	217.0	2.0	15.0	2.0	217.0	2.0	30.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
106	6.0	301.0	6.0	6.0	12.0	301.0	12.0	16.0	8.0	301.0	8.0	8.0	333.0	301.0	333.0	343.0	6.0	301.0	6.0	39.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
107	5.0	512.0	7.0	8.0	5.0	512.0	7.0	8.0	5.0	512.0	7.0	8.0	5.0	512.0	7.0	19.0	5.0	512.0	7.0	45.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
108	1.0	390.0	1.0	1.0	1.0	390.0	1.0	1.0	1.0	390.0	1.0	1.0	1.0	390.0	1.0	5.0	1.0	390.0	1.0	32.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
109	6.0	43.0	6.0	6.0	6.0	43.0	6.0	6.0	6.0	43.0	6.0	6.0	6.0	43.0	6.0	12.0	6.0	43.0	6.0	12.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
