id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula
34	2.0	5.0	2.0	2.0	2.0	5.0	2.0	2.0	2.0	5.0	2.0	2.0	2.0	5.0	2.0	2.0	2.0	5.0	2.0	2.0
35	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0
36	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
37	2.0	17.0	2.0	4.0	4.0	17.0	4.0	5.0	4.0	17.0	4.0	5.0	16.0	17.0	16.0	16.0	2.0	17.0	2.0	14.0
38	2.0	29.0	2.0	2.0	2.0	29.0	2.0	2.0	2.0	29.0	2.0	2.0	2.0	29.0	2.0	10.0	2.0	29.0	2.0	10.0
39	11.0	46.0	11.0	13.0	11.0	46.0	11.0	13.0	11.0	46.0	11.0	19.0	11.0	46.0	11.0	25.0	11.0	46.0	11.0	25.0
40	7.0	26.0	8.0	8.0	7.0	26.0	8.0	8.0	7.0	26.0	8.0	8.0	7.0	26.0	8.0	18.0	7.0	26.0	8.0	18.0
42	5.0	55.0	7.0	20.0	5.0	55.0	7.0	20.0	5.0	55.0	7.0	20.0	5.0	55.0	7.0	27.0	5.0	55.0	7.0	27.0
43	9.0	37.0	9.0	13.0	5.0	37.0	5.0	5.0	6.0	37.0	6.0	12.0	3.0	37.0	3.0	8.0	9.0	37.0	9.0	26.0
44	5.0	3.0	5.0	4.0	5.0	3.0	5.0	4.0	5.0	3.0	5.0	4.0	5.0	3.0	5.0	3.0	5.0	3.0	5.0	3.0
45	1.0	6.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	6.0	1.0	2.0	1.0	6.0	1.0	4.0	1.0	6.0	1.0	4.0
46	2.0	20.0	2.0	2.0	1.0	20.0	1.0	1.0	2.0	20.0	2.0	2.0	1.0	20.0	1.0	1.0	2.0	20.0	2.0	9.0
47	2.0	20.0	2.0	3.0	2.0	20.0	2.0	2.0	2.0	20.0	2.0	3.0	2.0	20.0	2.0	4.0	2.0	20.0	2.0	10.0
48	2.0	31.0	2.0	2.0	2.0	31.0	2.0	2.0	2.0	31.0	2.0	2.0	2.0	31.0	2.0	14.0	2.0	31.0	2.0	14.0
49	2.0	30.0	2.0	2.0	2.0	30.0	2.0	2.0	2.0	30.0	2.0	3.0	2.0	30.0	2.0	15.0	2.0	30.0	2.0	15.0
50	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
51	10.0	31.0	10.0	10.0	10.0	31.0	10.0	10.0	10.0	31.0	10.0	10.0	10.0	31.0	10.0	22.0	10.0	31.0	10.0	22.0
52	2.0	19.0	2.0	3.0	2.0	19.0	2.0	3.0	2.0	19.0	2.0	3.0	2.0	19.0	2.0	10.0	2.0	19.0	2.0	10.0
53	1.0	5.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	5.0	1.0	3.0	1.0	5.0	1.0	3.0
55	1.0	7.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	7.0	1.0	2.0	1.0	7.0	1.0	4.0	1.0	7.0	1.0	4.0
56	3.0	17.0	3.0	5.0	3.0	17.0	3.0	3.0	3.0	17.0	3.0	5.0	3.0	17.0	3.0	10.0	3.0	17.0	3.0	10.0
57	2.0	16.0	2.0	4.0	2.0	16.0	2.0	3.0	2.0	16.0	2.0	4.0	2.0	16.0	2.0	5.0	2.0	16.0	2.0	5.0
58	7.0	48.0	7.0	9.0	7.0	48.0	7.0	7.0	7.0	48.0	7.0	11.0	7.0	48.0	7.0	20.0	7.0	48.0	7.0	20.0
59	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
60	3.0	1.0	2.0	1.0	3.0	1.0	2.0	2.0	3.0	1.0	2.0	1.0	3.0	1.0	2.0	2.0	3.0	1.0	2.0	2.0
61	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0
63	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
64	1.0	14.0	1.0	1.0	1.0	14.0	1.0	1.0	1.0	14.0	1.0	3.0	1.0	14.0	1.0	3.0	1.0	14.0	1.0	3.0
65	2.0	1.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0
68	2.0	12.0	2.0	2.0	2.0	12.0	2.0	2.0	2.0	12.0	2.0	3.0	2.0	12.0	2.0	3.0	2.0	12.0	2.0	3.0
69	2.0	30.0	2.0	4.0	2.0	30.0	2.0	3.0	2.0	30.0	2.0	8.0	2.0	30.0	2.0	19.0	2.0	30.0	2.0	19.0
70	1.0	6.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	6.0	1.0	2.0	1.0	6.0	1.0	2.0
71	1.0	4.0	2.0	2.0	1.0	10.0	2.0	2.0	1.0	10.0	2.0	2.0	50.0	10.0	51.0	15.0	1.0	4.0	2.0	4.0
72	2.0	1.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0
73	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
74	95.0	102.0	100.0	106.0	95.0	102.0	100.0	106.0	95.0	102.0	100.0	110.0	95.0	102.0	100.0	112.0	95.0	102.0	100.0	112.0
75	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
76	4.0	39.0	4.0	4.0	4.0	39.0	4.0	4.0	4.0	39.0	4.0	4.0	4.0	39.0	4.0	13.0	4.0	39.0	4.0	13.0
78	7.0	15.0	9.0	9.0	7.0	15.0	9.0	9.0	7.0	15.0	9.0	9.0	7.0	15.0	9.0	9.0	7.0	15.0	9.0	9.0
79	9.0	2.0	9.0	6.0	9.0	2.0	9.0	9.0	9.0	2.0	9.0	2.0	9.0	2.0	9.0	2.0	9.0	2.0	9.0	2.0
80	3.0	23.0	3.0	3.0	3.0	23.0	3.0	3.0	3.0	23.0	3.0	4.0	3.0	23.0	3.0	9.0	3.0	23.0	3.0	9.0
81	1.0	12.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	12.0	1.0	3.0	1.0	12.0	1.0	3.0
82	17.0	46.0	19.0	30.0	17.0	46.0	19.0	30.0	17.0	46.0	19.0	31.0	17.0	46.0	19.0	35.0	17.0	46.0	19.0	35.0
83	1.0	46.0	1.0	1.0	1.0	46.0	1.0	1.0	1.0	46.0	1.0	12.0	1.0	46.0	1.0	22.0	1.0	46.0	1.0	22.0
84	2.0	18.0	3.0	3.0	2.0	18.0	2.0	2.0	2.0	18.0	2.0	3.0	2.0	18.0	2.0	4.0	2.0	18.0	3.0	5.0
85	2.0	18.0	2.0	4.0	2.0	18.0	2.0	2.0	2.0	18.0	2.0	6.0	2.0	18.0	2.0	11.0	2.0	18.0	2.0	11.0
86	3.0	15.0	3.0	3.0	2.0	15.0	2.0	2.0	2.0	15.0	2.0	2.0	2.0	15.0	2.0	6.0	3.0	15.0	3.0	8.0
87	28.0	45.0	30.0	36.0	28.0	45.0	30.0	36.0	28.0	45.0	30.0	36.0	28.0	45.0	30.0	39.0	28.0	45.0	30.0	39.0
88	1.0	45.0	1.0	1.0	1.0	45.0	1.0	1.0	1.0	45.0	1.0	6.0	1.0	45.0	1.0	21.0	1.0	45.0	1.0	21.0
90	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
91	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
92	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
93	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
94	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
95	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0
96	3.0	6.0	5.0	5.0	3.0	6.0	5.0	5.0	3.0	6.0	5.0	5.0	3.0	6.0	5.0	5.0	3.0	6.0	5.0	5.0
97	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	3.0	1.0	3.0	1.0	3.0
98	1.0	6.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	6.0	1.0	5.0	1.0	6.0	1.0	5.0
99	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
100	3.0	25.0	3.0	3.0	3.0	25.0	3.0	3.0	3.0	25.0	3.0	3.0	3.0	25.0	3.0	11.0	3.0	25.0	3.0	11.0
102	3.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	3.0	3.0	3.0
103	5.0	1.0	2.0	1.0	5.0	1.0	2.0	2.0	5.0	1.0	2.0	1.0	5.0	1.0	2.0	1.0	5.0	1.0	2.0	1.0
104	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
105	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0
106	2.0	8.0	3.0	3.0	2.0	8.0	3.0	3.0	2.0	8.0	3.0	4.0	2.0	8.0	3.0	5.0	2.0	8.0	3.0	5.0
top_1_3_5_10	32_70_75_83	20_34_37_45	32_70_74_83	35_65_73_81	32_69_76_83	19_34_36_45	32_69_75_83	30_68_74_82	31_69_75_83	19_34_36_45	31_69_74_83	28_60_69_78	30_67_72_79	19_33_35_45	31_67_71_79	21_41_50_60	32_70_75_83	20_34_37_45	32_70_74_83	21_41_50_61
percent	0.348_0.761_0.815_0.902	0.217_0.370_0.402_0.489	0.348_0.761_0.804_0.902	0.380_0.707_0.793_0.880	0.348_0.750_0.826_0.902	0.207_0.370_0.391_0.489	0.348_0.750_0.815_0.902	0.326_0.739_0.804_0.891	0.337_0.750_0.815_0.902	0.207_0.370_0.391_0.489	0.337_0.750_0.804_0.902	0.304_0.652_0.750_0.848	0.326_0.728_0.783_0.859	0.207_0.359_0.380_0.489	0.337_0.728_0.772_0.859	0.228_0.446_0.543_0.652	0.348_0.761_0.815_0.902	0.217_0.370_0.402_0.489	0.348_0.761_0.804_0.902	0.228_0.446_0.543_0.663
improve_drop	0_0	11_61	5_14	10_28	0_0	11_62	5_13	7_23	0_0	11_62	5_13	10_38	0_0	13_61	5_13	13_56	0_0	11_61	5_14	11_58
