id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula
20	5.0	1.0	5.0	3.0	5.0	1.0	5.0	3.0	5.0	1.0	5.0	2.0	5.0	1.0	5.0	1.0	5.0	1.0	5.0	1.0
21	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0
22	2.0	13.0	2.0	2.0	5.0	13.0	5.0	5.0	1.0	13.0	1.0	1.0	12.0	13.0	12.0	12.0	2.0	13.0	2.0	2.0
23	3.0	20.0	3.0	3.0	3.0	20.0	3.0	3.0	3.0	20.0	3.0	3.0	3.0	20.0	3.0	5.0	3.0	20.0	3.0	5.0
24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25	2.0	321.0	2.0	3.0	24.0	321.0	24.0	28.0	13.0	321.0	14.0	26.0	517.0	321.0	517.0	522.0	2.0	321.0	2.0	59.0
26	53.0	480.0	57.0	75.0	22.0	480.0	22.0	22.0	22.0	480.0	22.0	55.0	22.0	480.0	22.0	61.0	53.0	480.0	57.0	111.0
top_1_3_5_10	5_17_19_22	6_7_9_11	5_17_19_22	6_18_18_21	8_15_18_21	6_7_9_11	8_15_18_21	9_16_18_20	9_16_18_21	6_7_9_11	9_16_18_21	10_17_17_21	7_15_17_19	6_7_9_11	7_15_17_19	8_12_13_18	5_17_19_22	6_7_9_11	5_17_19_22	6_14_15_18
percent	0.200_0.680_0.760_0.880	0.240_0.280_0.360_0.440	0.200_0.680_0.760_0.880	0.240_0.720_0.720_0.840	0.320_0.600_0.720_0.840	0.240_0.280_0.360_0.440	0.320_0.600_0.720_0.840	0.360_0.640_0.720_0.800	0.360_0.640_0.720_0.840	0.240_0.280_0.360_0.440	0.360_0.640_0.720_0.840	0.400_0.680_0.680_0.840	0.280_0.600_0.680_0.760	0.240_0.280_0.360_0.440	0.280_0.600_0.680_0.760	0.320_0.480_0.520_0.720	0.200_0.680_0.760_0.880	0.240_0.280_0.360_0.440	0.200_0.680_0.760_0.880	0.240_0.560_0.600_0.720
improve_drop	0_0	6_17	0_3	2_6	0_0	6_17	0_2	2_5	0_0	6_17	0_3	4_7	0_0	8_15	0_1	5_10	0_0	6_17	0_3	5_12
