id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula	ori_StatisticalDebugging	pred_StatisticalDebugging	predWithReplace_StatisticalDebugging	tot_StatisticalDebugging	ori_OriginalStatisticalDebugging	pred_OriginalStatisticalDebugging	predWithReplace_OriginalStatisticalDebugging	tot_OriginalStatisticalDebugging
11	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
12	1.0	2.0	2.0	1.0	12.0	9.0	13.0	12.0	3.0	3.0	4.0	3.0	111.0	39.0	111.0	71.0	1.0	2.0	2.0	1.0	32.0	9.0	9.0	9.0	32.0	9.0	9.0	9.0
13	6.0	5.0	8.0	5.0	6.0	5.0	8.0	5.0	6.0	5.0	8.0	5.0	6.0	5.0	8.0	4.0	6.0	5.0	8.0	4.0	17.0	6.0	6.0	6.0	17.0	17.0	17.0	17.0
14	2.0	3.0	3.0	1.0	2.0	3.0	3.0	1.0	2.0	3.0	3.0	1.0	2.0	3.0	3.0	1.0	2.0	3.0	3.0	1.0	34.0	60.0	60.0	60.0	34.0	54.0	54.0	54.0
15	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
16	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	54.0	2.0	2.0	2.0	54.0	2.0	2.0	2.0
17	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	23.0	1.0	1.0	1.0	23.0	23.0	23.0	23.0
18	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	8.0	8.0	8.0	5.0	5.0	5.0	5.0
19	157.0	10.0	20.0	22.0	157.0	10.0	20.0	22.0	157.0	10.0	20.0	21.0	157.0	10.0	20.0	34.0	157.0	10.0	20.0	33.0	36.0	2.0	2.0	2.0	36.0	36.0	36.0	36.0
20	3.0	3.0	5.0	2.0	3.0	3.0	5.0	2.0	3.0	3.0	5.0	1.0	3.0	3.0	5.0	1.0	3.0	3.0	5.0	1.0	35.0	60.0	60.0	60.0	35.0	35.0	35.0	35.0
21	6.0	4.0	6.0	4.0	7.0	5.0	7.0	5.0	7.0	5.0	7.0	4.0	5.0	3.0	5.0	3.0	6.0	4.0	6.0	4.0	34.0	3.0	3.0	3.0	34.0	4.0	4.0	4.0
22	11.0	146.0	14.0	15.0	11.0	146.0	14.0	15.0	11.0	146.0	14.0	19.0	10.0	146.0	13.0	39.0	11.0	146.0	14.0	41.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
23	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
24	76.0	40.0	77.0	62.0	68.0	37.0	69.0	61.0	68.0	37.0	69.0	49.0	65.0	34.0	65.0	32.0	76.0	40.0	77.0	37.0	39.0	37.0	37.0	37.0	39.0	37.0	37.0	37.0
25	4.0	2.0	2.0	1.0	8.0	2.0	2.0	1.0	6.0	2.0	2.0	1.0	23.0	12.0	21.0	12.0	4.0	2.0	2.0	1.0	25.0	2.0	2.0	2.0	25.0	8.0	8.0	8.0
26	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
27	24.0	14.0	26.0	19.0	24.0	14.0	26.0	23.0	24.0	14.0	26.0	17.0	24.0	14.0	26.0	19.0	24.0	14.0	26.0	19.0	27.0	9.0	9.0	9.0	27.0	27.0	27.0	27.0
top_1_3_5_10	9_14_16_21	10_16_20_22	9_14_16_21	12_16_20_21	9_16_17_20	10_17_20_22	10_16_18_20	12_17_20_20	9_17_18_21	10_18_21_22	10_15_19_21	13_18_21_21	8_15_17_19	9_16_17_18	9_14_17_18	12_16_17_17	9_14_16_21	10_16_20_22	9_14_16_21	13_17_21_21	1_2_6_6	8_15_16_20	8_15_16_20	8_15_16_20	1_2_6_6	1_5_11_13	1_5_11_13	1_5_11_13
percent	0.333_0.519_0.593_0.778	0.370_0.593_0.741_0.815	0.333_0.519_0.593_0.778	0.444_0.593_0.741_0.778	0.333_0.593_0.630_0.741	0.370_0.630_0.741_0.815	0.370_0.593_0.667_0.741	0.444_0.630_0.741_0.741	0.333_0.630_0.667_0.778	0.370_0.667_0.778_0.815	0.370_0.556_0.704_0.778	0.481_0.667_0.778_0.778	0.296_0.556_0.630_0.704	0.333_0.593_0.630_0.667	0.333_0.519_0.630_0.667	0.444_0.593_0.630_0.630	0.333_0.519_0.593_0.778	0.370_0.593_0.741_0.815	0.333_0.519_0.593_0.778	0.481_0.630_0.778_0.778	0.037_0.074_0.222_0.222	0.296_0.556_0.593_0.741	0.296_0.556_0.593_0.741	0.296_0.556_0.593_0.741	0.037_0.074_0.222_0.222	0.037_0.185_0.407_0.481	0.037_0.185_0.407_0.481	0.037_0.185_0.407_0.481
improve_drop	0_0	10_3	3_9	11_1	0_0	10_4	3_8	10_1	0_0	9_4	3_8	10_1	0_0	11_3	3_5	14_3	0_0	10_3	3_9	13_2	0_0	18_4	18_4	18_4	0_0	8_3	8_3	8_3
