id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula
1	4.0	126.0	9.0	13.0	5.0	126.0	10.0	14.0	5.0	126.0	10.0	25.0	31.0	126.0	36.0	69.0	4.0	126.0	9.0	51.0
2	7.0	3.0	3.0	2.0	7.0	3.0	3.0	3.0	7.0	3.0	3.0	2.0	7.0	3.0	3.0	2.0	7.0	3.0	3.0	2.0
3	8.0	3.0	9.0	3.0	8.0	3.0	9.0	3.0	8.0	3.0	9.0	3.0	8.0	3.0	9.0	3.0	8.0	3.0	9.0	3.0
4	4.0	226.0	4.0	6.0	4.0	226.0	4.0	10.0	4.0	226.0	4.0	19.0	31.0	226.0	31.0	123.0	4.0	226.0	4.0	100.0
5	2.0	14.0	2.0	3.0	2.0	14.0	2.0	2.0	2.0	14.0	2.0	3.0	2.0	14.0	2.0	7.0	2.0	14.0	2.0	7.0
7	12.0	761.0	42.0	119.0	12.0	761.0	42.0	119.0	12.0	761.0	42.0	157.0	12.0	761.0	42.0	383.0	12.0	761.0	42.0	383.0
8	3.0	67.0	3.0	4.0	3.0	67.0	3.0	3.0	3.0	67.0	3.0	14.0	3.0	67.0	3.0	38.0	3.0	67.0	3.0	38.0
9	2.0	51.0	2.0	2.0	2.0	51.0	2.0	2.0	2.0	51.0	2.0	2.0	2.0	51.0	2.0	19.0	2.0	51.0	2.0	19.0
10	8.0	6.0	13.0	6.0	8.0	6.0	13.0	6.0	8.0	6.0	13.0	5.0	8.0	6.0	13.0	4.0	8.0	6.0	13.0	4.0
11	6.0	4.0	7.0	4.0	6.0	4.0	7.0	4.0	6.0	4.0	7.0	3.0	6.0	4.0	7.0	3.0	6.0	4.0	7.0	3.0
12	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
13	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
14	46.0	70.0	46.0	52.0	46.0	70.0	46.0	52.0	46.0	70.0	46.0	54.0	46.0	70.0	46.0	60.0	46.0	70.0	46.0	60.0
15	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
16	1.0	1.0	1.0	1.0	2.0	5.0	5.0	4.0	2.0	5.0	5.0	4.0	2.0	26.0	40.0	26.0	1.0	1.0	1.0	1.0
17	100.0	237.0	134.0	196.0	100.0	237.0	134.0	196.0	100.0	237.0	134.0	197.0	100.0	237.0	134.0	197.0	100.0	237.0	134.0	197.0
18	17.0	10.0	13.0	4.0	17.0	10.0	13.0	10.0	17.0	10.0	13.0	3.0	17.0	10.0	13.0	2.0	17.0	10.0	13.0	2.0
19	24.0	266.0	37.0	39.0	24.0	266.0	37.0	39.0	24.0	266.0	37.0	96.0	24.0	266.0	37.0	135.0	24.0	266.0	37.0	135.0
20	198.0	753.0	213.0	273.0	198.0	753.0	213.0	273.0	198.0	753.0	213.0	324.0	198.0	753.0	213.0	482.0	198.0	753.0	213.0	482.0
21	25.0	5.0	6.0	6.0	20.0	3.0	3.0	3.0	22.0	3.0	3.0	3.0	20.0	3.0	3.0	3.0	25.0	5.0	6.0	6.0
22	152.0	152.0	152.0	152.0	152.0	152.0	152.0	152.0	152.0	152.0	152.0	152.0	4.0	152.0	4.0	4.0	152.0	152.0	152.0	152.0
25	2.0	9.0	9.0	2.0	2.0	9.0	9.0	9.0	2.0	9.0	9.0	2.0	2.0	9.0	9.0	2.0	2.0	9.0	9.0	2.0
26	22.0	2.0	3.0	2.0	22.0	2.0	3.0	3.0	22.0	2.0	3.0	2.0	22.0	2.0	3.0	4.0	22.0	2.0	3.0	4.0
27	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
28	7.0	241.0	9.0	13.0	7.0	241.0	9.0	11.0	7.0	241.0	9.0	19.0	7.0	241.0	9.0	126.0	7.0	241.0	9.0	126.0
29	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	10.0	110.0	10.0	10.0	110.0	110.0	110.0	110.0
30	12.0	152.0	12.0	16.0	12.0	152.0	12.0	15.0	12.0	152.0	12.0	20.0	12.0	152.0	12.0	81.0	12.0	152.0	12.0	81.0
31	113.0	2.0	2.0	1.0	83.0	2.0	2.0	2.0	83.0	2.0	2.0	1.0	19.0	2.0	2.0	2.0	113.0	2.0	2.0	47.0
32	3.0	894.0	5.0	6.0	3.0	894.0	5.0	5.0	3.0	894.0	5.0	9.0	3.0	894.0	5.0	390.0	3.0	894.0	5.0	390.0
33	23.0	6.0	8.0	6.0	23.0	6.0	8.0	6.0	23.0	6.0	8.0	5.0	23.0	6.0	8.0	4.0	23.0	6.0	8.0	5.0
34	2.0	16.0	2.0	3.0	2.0	16.0	2.0	3.0	2.0	16.0	2.0	3.0	2.0	16.0	2.0	9.0	2.0	16.0	2.0	9.0
35	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0
36	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	12.0	6.0	12.0	6.0	2.0	1.0	2.0	1.0
37	6.0	2.0	6.0	2.0	8.0	6.0	10.0	6.0	8.0	6.0	10.0	4.0	223.0	107.0	223.0	107.0	6.0	2.0	6.0	2.0
38	10.0	384.0	11.0	14.0	10.0	384.0	11.0	11.0	10.0	384.0	11.0	18.0	10.0	384.0	11.0	85.0	10.0	384.0	11.0	85.0
39	53.0	32.0	65.0	48.0	53.0	32.0	65.0	50.0	53.0	32.0	65.0	31.0	53.0	32.0	65.0	27.0	53.0	32.0	65.0	27.0
40	14.0	6.0	10.0	9.0	14.0	6.0	10.0	10.0	14.0	6.0	10.0	7.0	14.0	6.0	10.0	4.0	14.0	6.0	10.0	4.0
41	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	17.0	45.0	17.0	17.0	45.0	45.0	45.0	45.0
