id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula	ori_StatisticalDebugging	pred_StatisticalDebugging	predWithReplace_StatisticalDebugging	tot_StatisticalDebugging	ori_OriginalStatisticalDebugging	pred_OriginalStatisticalDebugging	predWithReplace_OriginalStatisticalDebugging	tot_OriginalStatisticalDebugging
12	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
13	24.0	45.0	26.0	33.0	24.0	45.0	26.0	33.0	24.0	45.0	26.0	38.0	24.0	45.0	26.0	38.0	24.0	45.0	26.0	38.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
14	20.0	29.0	21.0	23.0	20.0	29.0	21.0	23.0	20.0	29.0	21.0	27.0	20.0	29.0	21.0	27.0	20.0	29.0	21.0	27.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
15	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0
16	1.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	4.0	2.0	2.0	2.0	4.0	6.0	6.0	6.0
17	14.0	22.0	14.0	19.0	14.0	22.0	14.0	19.0	14.0	22.0	14.0	19.0	14.0	22.0	14.0	19.0	14.0	22.0	14.0	19.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
18	8.0	12.0	15.0	11.0	8.0	12.0	15.0	12.0	8.0	12.0	15.0	10.0	8.0	12.0	15.0	4.0	8.0	12.0	15.0	4.0	53.0	11.0	11.0	11.0	53.0	53.0	53.0	53.0
19	9.0	4.0	5.0	4.0	9.0	4.0	5.0	4.0	9.0	4.0	5.0	4.0	9.0	4.0	5.0	8.0	9.0	4.0	5.0	8.0	22.0	3.0	3.0	3.0	22.0	22.0	22.0	22.0
20	31.0	139.0	40.0	75.0	31.0	139.0	40.0	74.0	31.0	139.0	40.0	104.0	31.0	139.0	40.0	112.0	31.0	139.0	40.0	112.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
21	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0
22	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	3.0	11.0	11.0	3.0	11.0	11.0	11.0	11.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
23	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	17.0	17.0	17.0	17.0
24	4.0	2.0	2.0	2.0	4.0	2.0	2.0	2.0	4.0	2.0	2.0	2.0	4.0	2.0	2.0	2.0	4.0	2.0	2.0	2.0	16.0	1.0	1.0	1.0	16.0	16.0	16.0	16.0
25	1.0	3.0	3.0	3.0	1.0	3.0	3.0	3.0	1.0	3.0	3.0	3.0	1.0	3.0	3.0	1.0	1.0	3.0	3.0	1.0	8.0	4.0	4.0	4.0	8.0	8.0	8.0	8.0
26	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	3.0	3.0	3.0
27	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	3.0	3.0	3.0
28	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	25.0	3.0	3.0	3.0	25.0	25.0	25.0	25.0
29	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	6.0	20.0	20.0	6.0	20.0	20.0	20.0	20.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
30	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	10.0	2.0	2.0	2.0	10.0	10.0	10.0	10.0
31	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19.0	25.0	1.0	1.0	1.0	25.0	1.0	1.0	1.0
32	3.0	3.0	3.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	1.0	3.0	3.0	3.0	1.0	3.0	3.0	3.0	1.0	56.0	4.0	4.0	4.0	56.0	56.0	56.0	56.0
33	3.0	5.0	5.0	4.0	3.0	5.0	5.0	4.0	3.0	5.0	5.0	4.0	3.0	5.0	5.0	4.0	3.0	5.0	5.0	4.0	26.0	6.0	6.0	6.0	26.0	26.0	26.0	26.0
34	2.0	7.0	2.0	2.0	2.0	7.0	2.0	2.0	2.0	7.0	2.0	5.0	2.0	7.0	2.0	5.0	2.0	7.0	2.0	5.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
35	1.0	3.0	1.0	3.0	1.0	3.0	1.0	3.0	1.0	3.0	1.0	3.0	1.0	3.0	1.0	3.0	1.0	3.0	1.0	3.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
36	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0
37	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	2.0	2.0	2.0	16.0	15.0	16.0	15.0	2.0	2.0	2.0	2.0	8.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0
38	2.0	2.0	3.0	1.0	2.0	2.0	3.0	3.0	2.0	2.0	3.0	1.0	2.0	2.0	3.0	1.0	2.0	2.0	3.0	1.0	10.0	2.0	2.0	2.0	10.0	10.0	10.0	10.0
39	11.0	3.0	3.0	3.0	11.0	3.0	3.0	3.0	11.0	3.0	3.0	3.0	11.0	3.0	3.0	2.0	11.0	3.0	3.0	2.0	18.0	2.0	2.0	2.0	18.0	18.0	18.0	18.0
40	7.0	1.0	2.0	1.0	7.0	1.0	2.0	1.0	7.0	1.0	2.0	1.0	7.0	1.0	2.0	2.0	7.0	1.0	2.0	2.0	12.0	1.0	1.0	1.0	12.0	12.0	12.0	12.0
41	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	4.0	9.0	9.0	4.0	9.0	9.0	9.0	9.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
42	5.0	3.0	3.0	3.0	5.0	3.0	3.0	3.0	5.0	3.0	3.0	3.0	5.0	3.0	3.0	3.0	5.0	3.0	3.0	3.0	25.0	3.0	3.0	3.0	25.0	25.0	25.0	25.0
43	9.0	4.0	8.0	6.0	5.0	2.0	4.0	2.0	6.0	2.0	5.0	2.0	3.0	2.0	2.0	2.0	9.0	4.0	8.0	4.0	15.0	13.0	13.0	13.0	15.0	13.0	13.0	13.0
44	5.0	10.0	10.0	10.0	5.0	10.0	10.0	10.0	5.0	10.0	10.0	10.0	5.0	10.0	10.0	8.0	5.0	10.0	10.0	8.0	36.0	8.0	8.0	8.0	36.0	36.0	36.0	36.0
45	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	4.0	4.0	4.0	4.0
46	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	9.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0
47	2.0	2.0	3.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	3.0	1.0	2.0	1.0	2.0	1.0	2.0	2.0	3.0	1.0	9.0	2.0	2.0	2.0	9.0	1.0	1.0	1.0
48	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	16.0	16.0	16.0	16.0
49	2.0	3.0	3.0	2.0	2.0	3.0	3.0	2.0	2.0	3.0	3.0	2.0	2.0	3.0	3.0	2.0	2.0	3.0	3.0	2.0	12.0	21.0	21.0	21.0	12.0	12.0	12.0	12.0
50	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	16.0	16.0	16.0	16.0
51	10.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	16.0	16.0	16.0	16.0
52	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	7.0	7.0	7.0	7.0
53	1.0	6.0	1.0	4.0	1.0	6.0	1.0	4.0	1.0	6.0	1.0	5.0	1.0	6.0	1.0	5.0	1.0	6.0	1.0	5.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
54	20.0	5.0	5.0	7.0	20.0	5.0	5.0	5.0	20.0	5.0	5.0	7.0	20.0	5.0	5.0	9.0	20.0	5.0	5.0	9.0	17.0	2.0	2.0	2.0	17.0	17.0	17.0	17.0
55	1.0	8.0	1.0	3.0	1.0	8.0	1.0	2.0	1.0	8.0	1.0	5.0	1.0	8.0	1.0	5.0	1.0	8.0	1.0	5.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
56	3.0	4.0	4.0	3.0	3.0	4.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	4.0	4.0	3.0	3.0	4.0	4.0	3.0	10.0	2.0	2.0	2.0	10.0	10.0	10.0	10.0
57	2.0	3.0	4.0	3.0	2.0	3.0	4.0	3.0	2.0	3.0	4.0	3.0	2.0	3.0	4.0	3.0	2.0	3.0	4.0	3.0	4.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0
58	7.0	58.0	10.0	19.0	7.0	58.0	10.0	19.0	7.0	58.0	10.0	30.0	7.0	58.0	10.0	37.0	7.0	58.0	10.0	37.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
59	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
60	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	8.0	2.0	2.0	2.0	8.0	8.0	8.0	8.0
61	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
62	2.0	2.0	3.0	1.0	2.0	2.0	3.0	1.0	2.0	2.0	3.0	1.0	2.0	2.0	3.0	1.0	2.0	2.0	3.0	1.0	17.0	25.0	25.0	25.0	17.0	17.0	17.0	17.0
63	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
64	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	6.0	2.0	2.0	2.0	6.0	2.0	2.0	2.0
65	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	12.0	5.0	5.0	5.0	12.0	12.0	12.0	12.0
66	19.0	8.0	11.0	11.0	2.0	2.0	2.0	2.0	9.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	19.0	8.0	11.0	11.0	18.0	1.0	1.0	1.0	18.0	1.0	1.0	1.0
67	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
68	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	6.0	2.0	2.0	2.0	6.0	2.0	2.0	2.0
69	2.0	5.0	6.0	5.0	2.0	5.0	6.0	6.0	2.0	5.0	6.0	5.0	2.0	5.0	6.0	2.0	2.0	5.0	6.0	2.0	17.0	26.0	26.0	26.0	17.0	26.0	26.0	26.0
70	1.0	8.0	1.0	2.0	1.0	8.0	1.0	1.0	1.0	8.0	1.0	3.0	1.0	8.0	1.0	6.0	1.0	8.0	1.0	6.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
71	1.0	3.0	3.0	3.0	1.0	3.0	3.0	4.0	1.0	3.0	3.0	4.0	50.0	26.0	51.0	29.0	1.0	3.0	3.0	5.0	18.0	2.0	2.0	2.0	18.0	26.0	26.0	26.0
72	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0	2.0	5.0	5.0	5.0	5.0
73	1.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	4.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0
74	95.0	30.0	53.0	34.0	95.0	30.0	53.0	34.0	95.0	30.0	53.0	34.0	95.0	30.0	53.0	38.0	95.0	30.0	53.0	38.0	45.0	13.0	13.0	13.0	45.0	45.0	45.0	45.0
75	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	6.0	10.0	10.0	10.0	6.0	6.0	6.0	6.0
76	4.0	10.0	10.0	8.0	4.0	6.0	6.0	6.0	4.0	6.0	6.0	6.0	4.0	5.0	5.0	4.0	4.0	10.0	10.0	8.0	23.0	10.0	10.0	10.0	23.0	5.0	5.0	5.0
77	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	8.0	13.0	13.0	13.0	8.0	8.0	8.0	8.0
78	7.0	3.0	3.0	3.0	7.0	3.0	3.0	3.0	7.0	3.0	3.0	3.0	7.0	3.0	3.0	3.0	7.0	3.0	3.0	3.0	7.0	3.0	3.0	3.0	7.0	7.0	7.0	7.0
79	9.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0
80	3.0	4.0	4.0	3.0	3.0	4.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	4.0	4.0	3.0	3.0	4.0	4.0	3.0	14.0	4.0	4.0	4.0	14.0	14.0	14.0	14.0
81	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	7.0	7.0	7.0	7.0
82	17.0	2.0	2.0	2.0	17.0	2.0	2.0	2.0	17.0	2.0	2.0	2.0	17.0	2.0	2.0	2.0	17.0	2.0	2.0	2.0	20.0	2.0	2.0	2.0	20.0	20.0	20.0	20.0
83	1.0	7.0	2.0	7.0	1.0	7.0	2.0	7.0	1.0	7.0	2.0	7.0	1.0	7.0	2.0	9.0	1.0	7.0	2.0	7.0	20.0	6.0	6.0	6.0	20.0	20.0	20.0	20.0
84	2.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	3.0	2.0	7.0	7.0	7.0	7.0	7.0	8.0	8.0	8.0
85	2.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	3.0	8.0	2.0	3.0	3.0	8.0	7.0	2.0	2.0	2.0	7.0	7.0	7.0	7.0
86	3.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0
87	28.0	25.0	31.0	24.0	28.0	25.0	31.0	24.0	28.0	25.0	31.0	24.0	28.0	25.0	31.0	24.0	28.0	25.0	31.0	24.0	19.0	29.0	29.0	29.0	19.0	19.0	19.0	19.0
88	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19.0	1.0	1.0	1.0	19.0	19.0	19.0	19.0
89	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
90	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
91	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0
92	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
93	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
94	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
95	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	9.0	9.0	9.0	9.0
96	3.0	4.0	4.0	4.0	3.0	4.0	4.0	4.0	3.0	4.0	4.0	4.0	3.0	4.0	4.0	4.0	3.0	4.0	4.0	4.0	4.0	6.0	6.0	6.0	4.0	4.0	4.0	4.0
97	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	3.0	3.0	3.0
98	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	4.0	4.0	4.0	4.0
99	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0
100	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	1.0	3.0	2.0	3.0	1.0	12.0	2.0	2.0	2.0	12.0	12.0	12.0	12.0
101	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	2.0	8.0	8.0	2.0	8.0	8.0	8.0	8.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
102	3.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	3.0	3.0	3.0	9.0	12.0	12.0	12.0	9.0	12.0	12.0	12.0
103	5.0	2.0	2.0	1.0	5.0	2.0	2.0	2.0	5.0	2.0	2.0	1.0	5.0	2.0	2.0	1.0	5.0	2.0	2.0	1.0	4.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0
104	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
105	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0
106	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	5.0	5.0	5.0	5.0
top_1_3_5_10	33_74_80_90	34_69_79_90	35_75_84_92	42_75_82_90	33_74_82_91	35_70_80_90	35_75_86_93	36_73_84_91	32_73_80_91	34_71_80_90	35_76_86_93	41_74_84_92	32_74_81_89	34_68_79_88	35_73_83_89	43_74_83_92	33_74_80_90	34_69_79_90	35_75_84_92	43_71_79_90	5_17_28_50	33_59_64_73	33_59_64_73	33_59_64_73	5_17_28_50	13_26_36_53	13_26_36_53	13_26_36_53
percent	0.311_0.698_0.755_0.849	0.321_0.651_0.745_0.849	0.330_0.708_0.792_0.868	0.396_0.708_0.774_0.849	0.311_0.698_0.774_0.858	0.330_0.660_0.755_0.849	0.330_0.708_0.811_0.877	0.340_0.689_0.792_0.858	0.302_0.689_0.755_0.858	0.321_0.670_0.755_0.849	0.330_0.717_0.811_0.877	0.387_0.698_0.792_0.868	0.302_0.698_0.764_0.840	0.321_0.642_0.745_0.830	0.330_0.689_0.783_0.840	0.406_0.698_0.783_0.868	0.311_0.698_0.755_0.849	0.321_0.651_0.745_0.849	0.330_0.708_0.792_0.868	0.406_0.670_0.745_0.849	0.047_0.160_0.264_0.472	0.311_0.557_0.604_0.689	0.311_0.557_0.604_0.689	0.311_0.557_0.604_0.689	0.047_0.160_0.264_0.472	0.123_0.245_0.340_0.500	0.123_0.245_0.340_0.500	0.123_0.245_0.340_0.500
improve_drop	0_0	31_34	26_31	33_26	0_0	30_34	25_30	28_30	0_0	32_34	27_31	36_29	0_0	32_37	25_34	37_22	0_0	31_34	26_31	36_25	0_0	64_13	64_13	64_13	0_0	13_7	13_7	13_7
