id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula
1	2.0	1.0	1.0	1.0	3.0	1.0	2.0	1.0	3.0	1.0	1.0	1.0	12.0	4.0	11.0	4.0	2.0	1.0	1.0	1.0
2	4.0	2.0	2.0	2.0	4.0	2.0	2.0	2.0	4.0	2.0	2.0	2.0	4.0	2.0	2.0	2.0	4.0	2.0	2.0	2.0
3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4	2.0	43.0	2.0	18.0	2.0	43.0	2.0	18.0	2.0	43.0	2.0	29.0	13.0	43.0	13.0	41.0	2.0	43.0	2.0	33.0
5	2.0	1.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0
7	1.0	8.0	8.0	8.0	1.0	8.0	8.0	8.0	1.0	8.0	8.0	8.0	1.0	8.0	8.0	6.0	1.0	8.0	8.0	6.0
8	2.0	1.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0
9	1.0	13.0	1.0	1.0	1.0	13.0	1.0	1.0	1.0	13.0	1.0	2.0	1.0	13.0	1.0	10.0	1.0	13.0	1.0	10.0
10	2.0	4.0	5.0	4.0	2.0	4.0	5.0	4.0	2.0	4.0	5.0	4.0	2.0	4.0	5.0	2.0	2.0	4.0	5.0	2.0
11	2.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	3.0	2.0	2.0	3.0	3.0	2.0
12	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
