id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula
13	47.0	778.0	47.0	47.0	47.0	778.0	47.0	47.0	47.0	778.0	47.0	48.0	47.0	778.0	47.0	64.0	47.0	778.0	47.0	82.0
14	3.0	526.0	3.0	3.0	1.0	526.0	1.0	1.0	2.0	526.0	2.0	2.0	1.0	526.0	1.0	16.0	3.0	526.0	3.0	20.0
15	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
16	5.0	732.0	5.0	5.0	2.0	732.0	2.0	2.0	2.0	732.0	2.0	2.0	2.0	732.0	2.0	28.0	5.0	732.0	5.0	41.0
17	3.0	473.0	3.0	3.0	3.0	473.0	3.0	3.0	3.0	473.0	3.0	3.0	3.0	473.0	3.0	18.0	3.0	473.0	3.0	34.0
18	472.0	464.0	475.0	490.0	472.0	464.0	475.0	490.0	472.0	464.0	475.0	490.0	472.0	464.0	475.0	481.0	472.0	464.0	475.0	490.0
19	2.0	343.0	2.0	2.0	2.0	343.0	2.0	2.0	2.0	343.0	2.0	2.0	2.0	343.0	2.0	10.0	2.0	343.0	2.0	24.0
20	1.0	309.0	1.0	1.0	1.0	309.0	1.0	1.0	1.0	309.0	1.0	1.0	1.0	309.0	1.0	4.0	1.0	309.0	1.0	22.0
21	2.0	332.0	2.0	2.0	2.0	332.0	2.0	2.0	2.0	332.0	2.0	2.0	2.0	332.0	2.0	10.0	2.0	332.0	2.0	27.0
22	2.0	332.0	2.0	2.0	2.0	332.0	2.0	2.0	2.0	332.0	2.0	2.0	2.0	332.0	2.0	10.0	2.0	332.0	2.0	27.0
23	1.0	259.0	1.0	1.0	1.0	259.0	1.0	1.0	1.0	259.0	1.0	1.0	1.0	259.0	1.0	4.0	1.0	259.0	1.0	22.0
24	1.0	290.0	1.0	1.0	1.0	290.0	1.0	1.0	1.0	290.0	1.0	1.0	1.0	290.0	1.0	6.0	1.0	290.0	1.0	23.0
25	19.0	339.0	19.0	19.0	19.0	339.0	19.0	19.0	19.0	339.0	19.0	19.0	19.0	339.0	19.0	27.0	19.0	339.0	19.0	39.0
26	8.0	795.0	8.0	8.0	5.0	795.0	5.0	5.0	5.0	795.0	5.0	5.0	4.0	795.0	4.0	26.0	8.0	795.0	8.0	36.0
27	3.0	9.0	3.0	3.0	2.0	9.0	2.0	2.0	2.0	9.0	2.0	2.0	5.0	9.0	5.0	5.0	3.0	9.0	3.0	4.0
28	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
29	9.0	947.0	9.0	9.0	8.0	947.0	8.0	8.0	8.0	947.0	8.0	8.0	7.0	947.0	7.0	30.0	9.0	947.0	9.0	40.0
30	14.0	437.0	14.0	14.0	8.0	437.0	8.0	8.0	9.0	437.0	9.0	9.0	5.0	437.0	5.0	35.0	14.0	437.0	14.0	44.0
31	332.0	302.0	335.0	347.0	332.0	302.0	335.0	347.0	332.0	302.0	335.0	347.0	332.0	302.0	335.0	339.0	332.0	302.0	335.0	347.0
32	4.0	417.0	4.0	4.0	4.0	417.0	4.0	4.0	4.0	417.0	4.0	4.0	4.0	417.0	4.0	10.0	4.0	417.0	4.0	12.0
33	2.0	513.0	2.0	2.0	2.0	513.0	2.0	2.0	2.0	513.0	2.0	2.0	2.0	513.0	2.0	19.0	2.0	513.0	2.0	34.0
34	3.0	15.0	3.0	3.0	3.0	15.0	3.0	3.0	3.0	15.0	3.0	5.0	3.0	15.0	3.0	3.0	3.0	15.0	3.0	5.0
35	1.0	491.0	1.0	1.0	1.0	491.0	1.0	1.0	1.0	491.0	1.0	1.0	1.0	491.0	1.0	15.0	1.0	491.0	1.0	31.0
37	156.0	225.0	158.0	174.0	156.0	225.0	158.0	174.0	156.0	225.0	158.0	174.0	156.0	225.0	158.0	165.0	156.0	225.0	158.0	174.0
38	1.0	137.0	1.0	1.0	1.0	137.0	1.0	1.0	1.0	137.0	1.0	2.0	1.0	137.0	1.0	4.0	1.0	137.0	1.0	17.0
39	1.0	26.0	1.0	1.0	1.0	26.0	1.0	1.0	1.0	26.0	1.0	1.0	1.0	26.0	1.0	1.0	1.0	26.0	1.0	1.0
40	16.0	540.0	16.0	16.0	10.0	540.0	10.0	10.0	11.0	540.0	11.0	11.0	6.0	540.0	6.0	33.0	16.0	540.0	16.0	49.0
41	3.0	466.0	3.0	3.0	12.0	466.0	12.0	12.0	12.0	466.0	12.0	12.0	89.0	466.0	90.0	117.0	3.0	466.0	3.0	35.0
42	2.0	49.0	2.0	2.0	2.0	49.0	2.0	2.0	2.0	49.0	2.0	3.0	2.0	49.0	2.0	4.0	2.0	49.0	2.0	10.0
43	79.0	494.0	80.0	81.0	61.0	494.0	62.0	63.0	61.0	494.0	62.0	71.0	49.0	494.0	50.0	80.0	79.0	494.0	80.0	110.0
44	46.0	142.0	48.0	58.0	46.0	142.0	48.0	58.0	46.0	142.0	48.0	58.0	46.0	142.0	48.0	49.0	46.0	142.0	48.0	58.0
45	7.0	352.0	7.0	7.0	7.0	352.0	7.0	7.0	7.0	352.0	7.0	7.0	7.0	352.0	7.0	9.0	7.0	352.0	7.0	26.0
46	3.0	50.0	3.0	3.0	1.0	50.0	1.0	1.0	1.0	50.0	1.0	1.0	1.0	50.0	1.0	2.0	3.0	50.0	3.0	4.0
47	19.0	415.0	20.0	26.0	48.0	415.0	49.0	53.0	45.0	415.0	45.0	53.0	44.0	415.0	45.0	69.0	19.0	415.0	20.0	52.0
49	44.0	509.0	44.0	50.0	155.0	509.0	155.0	155.0	159.0	509.0	159.0	161.0	19.0	509.0	19.0	44.0	44.0	509.0	44.0	73.0
50	1.0	287.0	1.0	1.0	1.0	287.0	1.0	1.0	1.0	287.0	1.0	1.0	1.0	287.0	1.0	21.0	1.0	287.0	1.0	21.0
51	11.0	131.0	12.0	12.0	11.0	131.0	12.0	12.0	11.0	131.0	12.0	22.0	11.0	131.0	12.0	13.0	11.0	131.0	12.0	24.0
52	3.0	139.0	3.0	3.0	3.0	139.0	3.0	3.0	3.0	139.0	3.0	3.0	3.0	139.0	3.0	5.0	3.0	139.0	3.0	17.0
53	3.0	329.0	3.0	3.0	3.0	329.0	3.0	3.0	3.0	329.0	3.0	3.0	3.0	329.0	3.0	7.0	3.0	329.0	3.0	21.0
54	2.0	583.0	2.0	2.0	1.0	583.0	1.0	1.0	1.0	583.0	1.0	1.0	1.0	583.0	1.0	25.0	2.0	583.0	2.0	30.0
55	25.0	306.0	25.0	25.0	25.0	306.0	25.0	25.0	25.0	306.0	25.0	26.0	25.0	306.0	25.0	28.0	25.0	306.0	25.0	43.0
56	2.0	98.0	2.0	2.0	2.0	98.0	2.0	2.0	2.0	98.0	2.0	2.0	1.0	98.0	1.0	4.0	2.0	98.0	2.0	5.0
57	2.0	117.0	2.0	2.0	2.0	117.0	2.0	2.0	2.0	117.0	2.0	2.0	2.0	117.0	2.0	3.0	2.0	117.0	2.0	15.0
58	1.0	248.0	1.0	1.0	1.0	248.0	1.0	1.0	1.0	248.0	1.0	1.0	1.0	248.0	1.0	3.0	1.0	248.0	1.0	19.0
59	27.0	840.0	27.0	29.0	27.0	840.0	27.0	29.0	27.0	840.0	27.0	32.0	27.0	840.0	27.0	41.0	27.0	840.0	27.0	55.0
60	7.0	757.0	7.0	7.0	4.0	757.0	4.0	4.0	4.0	757.0	4.0	4.0	1.0	757.0	1.0	13.0	7.0	757.0	7.0	29.0
61	21.0	260.0	21.0	21.0	21.0	260.0	21.0	21.0	21.0	260.0	21.0	21.0	21.0	260.0	21.0	39.0	21.0	260.0	21.0	39.0
62	1.0	8.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	8.0	1.0	2.0	1.0	8.0	1.0	2.0
63	1.0	8.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	8.0	1.0	2.0	1.0	8.0	1.0	2.0
64	239.0	578.0	239.0	239.0	239.0	578.0	239.0	239.0	239.0	578.0	239.0	239.0	239.0	578.0	239.0	246.0	239.0	578.0	239.0	260.0
65	1.0	124.0	1.0	1.0	1.0	124.0	1.0	1.0	1.0	124.0	1.0	1.0	1.0	124.0	1.0	3.0	1.0	124.0	1.0	15.0
66	8.0	277.0	8.0	8.0	5.0	277.0	5.0	5.0	5.0	277.0	5.0	5.0	5.0	277.0	5.0	16.0	8.0	277.0	8.0	21.0
67	14.0	302.0	14.0	14.0	14.0	302.0	14.0	14.0	14.0	302.0	14.0	14.0	14.0	302.0	14.0	18.0	14.0	302.0	14.0	32.0
68	2.0	29.0	2.0	2.0	2.0	29.0	2.0	2.0	2.0	29.0	2.0	2.0	2.0	29.0	2.0	2.0	2.0	29.0	2.0	2.0
69	60.0	438.0	60.0	62.0	30.0	438.0	30.0	32.0	31.0	438.0	31.0	36.0	1.0	438.0	1.0	22.0	60.0	438.0	60.0	81.0
70	110.0	439.0	113.0	119.0	77.0	439.0	78.0	81.0	77.0	439.0	78.0	97.0	32.0	439.0	32.0	49.0	110.0	439.0	113.0	135.0
71	2.0	448.0	2.0	2.0	2.0	448.0	2.0	2.0	2.0	448.0	2.0	2.0	1.0	448.0	1.0	20.0	2.0	448.0	2.0	23.0
72	36.0	360.0	37.0	38.0	36.0	360.0	37.0	38.0	36.0	360.0	37.0	38.0	36.0	360.0	37.0	41.0	36.0	360.0	37.0	56.0
73	2.0	121.0	2.0	2.0	2.0	121.0	2.0	2.0	2.0	121.0	2.0	2.0	2.0	121.0	2.0	3.0	2.0	121.0	2.0	15.0
74	4.0	263.0	4.0	5.0	1.0	263.0	1.0	1.0	1.0	263.0	1.0	3.0	244.0	263.0	244.0	248.0	4.0	263.0	4.0	21.0
75	3.0	2.0	3.0	2.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0
76	4.0	311.0	4.0	4.0	5.0	311.0	5.0	5.0	5.0	311.0	5.0	5.0	8.0	311.0	8.0	26.0	4.0	311.0	4.0	23.0
77	2.0	115.0	2.0	2.0	2.0	115.0	2.0	2.0	2.0	115.0	2.0	2.0	2.0	115.0	2.0	3.0	2.0	115.0	2.0	15.0
78	1.0	246.0	1.0	1.0	1.0	246.0	1.0	1.0	1.0	246.0	1.0	1.0	1.0	246.0	1.0	6.0	1.0	246.0	1.0	19.0
79	12.0	245.0	12.0	12.0	10.0	245.0	10.0	10.0	10.0	245.0	10.0	11.0	344.0	245.0	344.0	347.0	12.0	245.0	12.0	28.0
80	1.0	118.0	1.0	1.0	1.0	118.0	1.0	1.0	1.0	118.0	1.0	1.0	166.0	118.0	166.0	167.0	1.0	118.0	1.0	13.0
81	6.0	32.0	6.0	7.0	6.0	32.0	6.0	7.0	6.0	32.0	6.0	12.0	6.0	32.0	6.0	7.0	6.0	32.0	6.0	12.0
82	395.0	395.0	395.0	397.0	89.0	395.0	91.0	93.0	89.0	395.0	91.0	95.0	1.0	395.0	1.0	5.0	395.0	395.0	395.0	409.0
83	3.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0
84	9.0	35.0	9.0	9.0	9.0	35.0	9.0	9.0	9.0	35.0	9.0	15.0	9.0	35.0	9.0	9.0	9.0	35.0	9.0	15.0
85	4.0	282.0	4.0	4.0	3.0	282.0	3.0	3.0	3.0	282.0	3.0	3.0	2.0	282.0	2.0	17.0	4.0	282.0	4.0	20.0
86	8.0	568.0	8.0	8.0	2.0	568.0	2.0	2.0	2.0	568.0	2.0	2.0	1.0	568.0	1.0	27.0	8.0	568.0	8.0	34.0
87	12.0	241.0	12.0	12.0	12.0	241.0	12.0	12.0	12.0	241.0	12.0	12.0	12.0	241.0	12.0	16.0	12.0	241.0	12.0	30.0
88	3.0	657.0	3.0	3.0	2.0	657.0	2.0	2.0	2.0	657.0	2.0	2.0	2.0	657.0	2.0	20.0	3.0	657.0	3.0	26.0
89	22.0	334.0	22.0	23.0	23.0	334.0	23.0	23.0	23.0	334.0	23.0	23.0	21.0	334.0	21.0	41.0	22.0	334.0	22.0	44.0
90	1.0	411.0	1.0	1.0	1.0	411.0	1.0	1.0	1.0	411.0	1.0	1.0	1.0	411.0	1.0	23.0	1.0	411.0	1.0	23.0
91	4.0	233.0	4.0	4.0	4.0	233.0	4.0	4.0	4.0	233.0	4.0	4.0	4.0	233.0	4.0	9.0	4.0	233.0	4.0	23.0
92	5.0	240.0	5.0	5.0	5.0	240.0	5.0	5.0	5.0	240.0	5.0	5.0	5.0	240.0	5.0	13.0	5.0	240.0	5.0	28.0
93	5.0	240.0	5.0	5.0	5.0	240.0	5.0	5.0	5.0	240.0	5.0	5.0	5.0	240.0	5.0	13.0	5.0	240.0	5.0	28.0
94	1.0	266.0	1.0	1.0	1.0	266.0	1.0	1.0	1.0	266.0	1.0	1.0	1.0	266.0	1.0	16.0	1.0	266.0	1.0	18.0
95	28.0	468.0	28.0	28.0	27.0	468.0	27.0	27.0	27.0	468.0	27.0	29.0	21.0	468.0	21.0	39.0	28.0	468.0	28.0	50.0
96	9.0	362.0	9.0	10.0	9.0	362.0	9.0	10.0	9.0	362.0	9.0	11.0	9.0	362.0	9.0	12.0	9.0	362.0	9.0	29.0
97	1.0	210.0	1.0	1.0	1.0	210.0	1.0	1.0	1.0	210.0	1.0	1.0	1.0	210.0	1.0	3.0	1.0	210.0	1.0	18.0
98	9.0	278.0	9.0	9.0	9.0	278.0	9.0	9.0	9.0	278.0	9.0	10.0	9.0	278.0	9.0	14.0	9.0	278.0	9.0	28.0
99	2.0	225.0	2.0	2.0	1.0	225.0	1.0	1.0	1.0	225.0	1.0	1.0	1.0	225.0	1.0	17.0	2.0	225.0	2.0	18.0
100	1.0	183.0	1.0	1.0	1.0	183.0	1.0	1.0	1.0	183.0	1.0	1.0	1.0	183.0	1.0	16.0	1.0	183.0	1.0	17.0
101	81.0	488.0	81.0	83.0	81.0	488.0	81.0	83.0	81.0	488.0	81.0	83.0	81.0	488.0	81.0	90.0	81.0	488.0	81.0	104.0
102	519.0	643.0	519.0	520.0	519.0	643.0	519.0	520.0	519.0	643.0	519.0	523.0	519.0	643.0	519.0	524.0	519.0	643.0	519.0	539.0
103	57.0	449.0	58.0	58.0	57.0	449.0	58.0	58.0	57.0	449.0	58.0	59.0	3.0	449.0	3.0	19.0	57.0	449.0	58.0	78.0
104	1.0	28.0	1.0	1.0	1.0	28.0	1.0	1.0	1.0	28.0	1.0	1.0	1.0	28.0	1.0	1.0	1.0	28.0	1.0	2.0
105	2.0	214.0	2.0	2.0	2.0	214.0	2.0	2.0	2.0	214.0	2.0	2.0	2.0	214.0	2.0	10.0	2.0	214.0	2.0	23.0
106	6.0	289.0	6.0	6.0	12.0	289.0	12.0	16.0	8.0	289.0	8.0	8.0	333.0	289.0	333.0	338.0	6.0	289.0	6.0	17.0
107	5.0	510.0	7.0	7.0	5.0	510.0	7.0	7.0	5.0	510.0	7.0	7.0	5.0	510.0	7.0	18.0	5.0	510.0	7.0	41.0
109	6.0	43.0	6.0	6.0	6.0	43.0	6.0	6.0	6.0	43.0	6.0	6.0	6.0	43.0	6.0	11.0	6.0	43.0	6.0	11.0
110	1.0	301.0	1.0	1.0	1.0	301.0	1.0	1.0	1.0	301.0	1.0	1.0	1.0	301.0	1.0	24.0	1.0	301.0	1.0	24.0
111	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
112	26.0	575.0	26.0	26.0	22.0	575.0	22.0	22.0	23.0	575.0	23.0	23.0	18.0	575.0	18.0	53.0	26.0	575.0	26.0	61.0
113	3.0	310.0	3.0	3.0	3.0	310.0	3.0	3.0	3.0	310.0	3.0	3.0	3.0	310.0	3.0	8.0	3.0	310.0	3.0	27.0
114	27.0	426.0	27.0	27.0	27.0	426.0	27.0	27.0	27.0	426.0	27.0	27.0	27.0	426.0	27.0	35.0	27.0	426.0	27.0	54.0
115	1.0	530.0	1.0	1.0	1.0	530.0	1.0	1.0	1.0	530.0	1.0	1.0	1.0	530.0	1.0	34.0	1.0	530.0	1.0	36.0
116	6.0	602.0	6.0	6.0	4.0	602.0	4.0	4.0	4.0	602.0	4.0	4.0	1.0	602.0	1.0	33.0	6.0	602.0	6.0	45.0
118	1.0	658.0	1.0	1.0	1.0	658.0	1.0	1.0	1.0	658.0	1.0	1.0	1.0	658.0	1.0	41.0	1.0	658.0	1.0	41.0
119	35.0	350.0	35.0	35.0	35.0	350.0	35.0	35.0	35.0	350.0	35.0	36.0	35.0	350.0	35.0	44.0	35.0	350.0	35.0	62.0
120	38.0	404.0	38.0	38.0	38.0	404.0	38.0	38.0	38.0	404.0	38.0	38.0	38.0	404.0	38.0	41.0	38.0	404.0	38.0	62.0
121	4.0	404.0	4.0	4.0	4.0	404.0	4.0	4.0	4.0	404.0	4.0	6.0	4.0	404.0	4.0	9.0	4.0	404.0	4.0	30.0
122	2.0	41.0	2.0	2.0	2.0	41.0	2.0	2.0	2.0	41.0	2.0	2.0	2.0	41.0	2.0	9.0	2.0	41.0	2.0	9.0
123	2.0	180.0	2.0	2.0	2.0	180.0	2.0	2.0	2.0	180.0	2.0	3.0	2.0	180.0	2.0	7.0	2.0	180.0	2.0	21.0
124	2.0	302.0	2.0	2.0	2.0	302.0	2.0	2.0	2.0	302.0	2.0	2.0	2.0	302.0	2.0	5.0	2.0	302.0	2.0	27.0
125	44.0	539.0	44.0	45.0	44.0	539.0	44.0	45.0	44.0	539.0	44.0	47.0	44.0	539.0	44.0	60.0	44.0	539.0	44.0	76.0
126	1.0	335.0	1.0	1.0	1.0	335.0	1.0	1.0	1.0	335.0	1.0	1.0	1.0	335.0	1.0	23.0	1.0	335.0	1.0	25.0
127	5.0	379.0	5.0	5.0	4.0	379.0	4.0	4.0	4.0	379.0	4.0	4.0	4.0	379.0	4.0	28.0	5.0	379.0	5.0	30.0
128	1.0	150.0	1.0	2.0	1.0	150.0	1.0	1.0	1.0	150.0	1.0	2.0	1.0	150.0	1.0	4.0	1.0	150.0	1.0	18.0
129	646.0	688.0	646.0	661.0	646.0	688.0	646.0	661.0	646.0	688.0	646.0	674.0	646.0	688.0	646.0	661.0	646.0	688.0	646.0	674.0
130	10.0	427.0	10.0	10.0	10.0	427.0	10.0	10.0	10.0	427.0	10.0	10.0	10.0	427.0	10.0	19.0	10.0	427.0	10.0	38.0
131	7.0	302.0	7.0	7.0	8.0	302.0	8.0	8.0	8.0	302.0	8.0	8.0	6.0	302.0	6.0	27.0	7.0	302.0	7.0	29.0
132	3.0	322.0	3.0	3.0	3.0	322.0	3.0	3.0	3.0	322.0	3.0	3.0	3.0	322.0	3.0	7.0	3.0	322.0	3.0	24.0
133	27.0	50.0	29.0	31.0	27.0	50.0	29.0	31.0	27.0	50.0	29.0	32.0	27.0	50.0	29.0	31.0	27.0	50.0	29.0	32.0
top_1_3_5_10	26_57_69_87	0_2_3_6	26_57_68_87	25_57_68_87	31_60_74_88	0_2_3_6	31_60_73_88	31_60_73_88	30_60_74_88	0_2_3_6	30_60_73_88	27_59_72_83	35_61_74_88	0_2_3_6	35_61_73_88	3_17_27_44	26_57_69_87	0_2_3_6	26_57_68_87	2_8_13_15
percent	0.203_0.445_0.539_0.680	0.000_0.016_0.023_0.047	0.203_0.445_0.531_0.680	0.195_0.445_0.531_0.680	0.242_0.469_0.578_0.688	0.000_0.016_0.023_0.047	0.242_0.469_0.570_0.688	0.242_0.469_0.570_0.688	0.234_0.469_0.578_0.688	0.000_0.016_0.023_0.047	0.234_0.469_0.570_0.688	0.211_0.461_0.563_0.648	0.273_0.477_0.578_0.688	0.000_0.016_0.023_0.047	0.273_0.477_0.570_0.688	0.023_0.133_0.211_0.344	0.203_0.445_0.539_0.680	0.000_0.016_0.023_0.047	0.203_0.445_0.531_0.680	0.016_0.063_0.102_0.117
improve_drop	0_0	3_121	0_13	1_28	0_0	3_122	0_14	0_25	0_0	3_122	0_13	1_40	0_0	7_118	0_12	1_116	0_0	3_121	0_13	1_120
